,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
429,429,0.6356589147286822,2025-01-08 12:50:54.179984,2025-01-08 12:50:59.103441,0 days 00:00:04.923457,4,3,3,15,15.0,,,,,,20.0,30.0,,,,,,,COMPLETE
430,430,0.6423255813953488,2025-01-08 12:50:59.104709,2025-01-08 12:51:04.300567,0 days 00:00:05.195858,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
431,431,0.7436363636363637,2025-01-08 12:51:04.301970,2025-01-08 12:51:08.411477,0 days 00:00:04.109507,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
432,432,0.34941520467836257,2025-01-08 12:51:08.412798,2025-01-08 12:51:15.147259,0 days 00:00:06.734461,6,3,3,15,15.0,,,,,,20.0,30.0,25.0,5.0,,,,,COMPLETE
433,433,0.6428571428571428,2025-01-08 12:51:15.148145,2025-01-08 12:51:20.276962,0 days 00:00:05.128817,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
434,434,0.7386363636363636,2025-01-08 12:51:20.277844,2025-01-08 12:51:24.207517,0 days 00:00:03.929673,3,3,3,10,15.0,,,,,,20.0,,,,,,,,COMPLETE
435,435,0.7436363636363637,2025-01-08 12:51:24.208832,2025-01-08 12:51:28.418026,0 days 00:00:04.209194,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
436,436,0.6950757575757576,2025-01-08 12:51:28.419271,2025-01-08 12:51:33.595419,0 days 00:00:05.176148,4,3,3,15,15.0,,,,,,20.0,50.0,,,,,,,COMPLETE
437,437,0.5583333333333333,2025-01-08 12:51:33.596135,2025-01-08 12:51:37.650316,0 days 00:00:04.054181,3,3,3,15,10.0,,,,,,25.0,,,,,,,,COMPLETE
438,438,0.5335968379446641,2025-01-08 12:51:37.651542,2025-01-08 12:51:43.933190,0 days 00:00:06.281648,5,3,3,15,15.0,,,,,,20.0,35.0,40.0,,,,,,COMPLETE
439,439,0.7386363636363636,2025-01-08 12:51:43.934671,2025-01-08 12:51:47.863278,0 days 00:00:03.928607,3,3,3,10,15.0,,,,,,20.0,,,,,,,,COMPLETE
440,440,0.5679586563307493,2025-01-08 12:51:47.865476,2025-01-08 12:51:53.892485,0 days 00:00:06.027009,5,3,3,15,15.0,,,,,,15.0,40.0,10.0,,,,,,COMPLETE
441,441,0.527536231884058,2025-01-08 12:51:53.893490,2025-01-08 12:51:58.956462,0 days 00:00:05.062972,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
442,442,0.7436363636363637,2025-01-08 12:51:58.957794,2025-01-08 12:52:03.063909,0 days 00:00:04.106115,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
443,443,0.7436363636363637,2025-01-08 12:52:03.065224,2025-01-08 12:52:07.298689,0 days 00:00:04.233465,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
444,444,0.6423255813953488,2025-01-08 12:52:07.299735,2025-01-08 12:52:12.383405,0 days 00:00:05.083670,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
445,445,0.6802721088435374,2025-01-08 12:52:12.384697,2025-01-08 12:52:16.524576,0 days 00:00:04.139879,3,3,3,15,15.0,,,,,,25.0,,,,,,,,COMPLETE
446,446,0.7436363636363637,2025-01-08 12:52:16.525686,2025-01-08 12:52:20.634477,0 days 00:00:04.108791,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
447,447,0.0,2025-01-08 12:52:20.635662,2025-01-08 12:52:29.262164,0 days 00:00:08.626502,11,3,3,15,15.0,25.0,,,,,20.0,30.0,35.0,15.0,20.0,50.0,10.0,45.0,COMPLETE
448,448,0.7436363636363637,2025-01-08 12:52:29.263016,2025-01-08 12:52:33.373096,0 days 00:00:04.110080,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
449,449,0.5988053758088601,2025-01-08 12:52:33.374124,2025-01-08 12:52:37.423399,0 days 00:00:04.049275,3,3,3,10,10.0,,,,,,20.0,,,,,,,,COMPLETE
450,450,0.7436363636363637,2025-01-08 12:52:37.424557,2025-01-08 12:52:41.632606,0 days 00:00:04.208049,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
451,451,0.6288561936402468,2025-01-08 12:52:41.633906,2025-01-08 12:52:47.052243,0 days 00:00:05.418337,4,3,3,15,15.0,,,,,,50.0,40.0,,,,,,,COMPLETE
452,452,0.7436363636363637,2025-01-08 12:52:47.053183,2025-01-08 12:52:51.166413,0 days 00:00:04.113230,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
453,453,0.5387288977159881,2025-01-08 12:52:51.167637,2025-01-08 12:52:55.248103,0 days 00:00:04.080466,3,3,3,15,15.0,,,,,,15.0,,,,,,,,COMPLETE
454,454,0.5474806201550388,2025-01-08 12:52:55.249846,2025-01-08 12:53:00.493427,0 days 00:00:05.243581,4,3,3,15,15.0,,,,,,25.0,45.0,,,,,,,COMPLETE
455,455,0.7436363636363637,2025-01-08 12:53:00.494458,2025-01-08 12:53:04.605887,0 days 00:00:04.111429,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
456,456,0.7436363636363637,2025-01-08 12:53:04.607213,2025-01-08 12:53:08.717638,0 days 00:00:04.110425,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
457,457,0.6950757575757576,2025-01-08 12:53:08.721986,2025-01-08 12:53:14.033211,0 days 00:00:05.311225,4,3,3,15,15.0,,,,,,20.0,50.0,,,,,,,COMPLETE
458,458,0.5952157598499062,2025-01-08 12:53:14.034562,2025-01-08 12:53:18.108721,0 days 00:00:04.074159,3,3,3,15,10.0,,,,,,20.0,,,,,,,,COMPLETE
459,459,0.7436363636363637,2025-01-08 12:53:18.109933,2025-01-08 12:53:22.215471,0 days 00:00:04.105538,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
460,460,0.7436363636363637,2025-01-08 12:53:22.217097,2025-01-08 12:53:26.328672,0 days 00:00:04.111575,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
461,461,0.527536231884058,2025-01-08 12:53:26.329656,2025-01-08 12:53:31.390055,0 days 00:00:05.060399,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
462,462,0.7436363636363637,2025-01-08 12:53:31.391317,2025-01-08 12:53:35.602282,0 days 00:00:04.210965,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
463,463,0.5448717948717948,2025-01-08 12:53:35.603596,2025-01-08 12:53:39.525141,0 days 00:00:03.921545,3,3,3,10,15.0,,,,,,25.0,,,,,,,,COMPLETE
464,464,0.6436037829766053,2025-01-08 12:53:39.526311,2025-01-08 12:53:44.476197,0 days 00:00:04.949886,4,3,3,10,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
465,465,0.637641723356009,2025-01-08 12:53:44.477366,2025-01-08 12:53:50.955187,0 days 00:00:06.477821,4,3,3,50,15.0,,,,,,20.0,30.0,,,,,,,COMPLETE
466,466,0.7436363636363637,2025-01-08 12:53:50.956716,2025-01-08 12:53:55.067308,0 days 00:00:04.110592,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
467,467,0.2828828828828829,2025-01-08 12:53:55.068539,2025-01-08 12:54:04.617785,0 days 00:00:09.549246,8,3,3,15,15.0,,,,,,20.0,45.0,30.0,35.0,45.0,30.0,,,COMPLETE
468,468,0.5835866261398176,2025-01-08 12:54:04.618717,2025-01-08 12:54:10.941096,0 days 00:00:06.322379,5,3,3,15,20.0,,,,,,20.0,35.0,45.0,,,,,,COMPLETE
469,469,0.7436363636363637,2025-01-08 12:54:10.941948,2025-01-08 12:54:15.054173,0 days 00:00:04.112225,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
470,470,0.7436363636363637,2025-01-08 12:54:15.060286,2025-01-08 12:54:19.174024,0 days 00:00:04.113738,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
471,471,0.6211474632527264,2025-01-08 12:54:19.175142,2025-01-08 12:54:23.415405,0 days 00:00:04.240263,3,3,3,15,10.0,,,,,,15.0,,,,,,,,COMPLETE
472,472,0.6950757575757576,2025-01-08 12:54:23.416644,2025-01-08 12:54:28.596196,0 days 00:00:05.179552,4,3,3,15,15.0,,,,,,20.0,50.0,,,,,,,COMPLETE
473,473,0.7436363636363637,2025-01-08 12:54:28.597578,2025-01-08 12:54:32.706319,0 days 00:00:04.108741,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
474,474,0.6595441595441596,2025-01-08 12:54:32.707628,2025-01-08 12:54:36.939627,0 days 00:00:04.231999,3,3,3,15,20.0,,,,,,20.0,,,,,,,,COMPLETE
475,475,0.7436363636363637,2025-01-08 12:54:36.940599,2025-01-08 12:54:41.151900,0 days 00:00:04.211301,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
476,476,0.5368421052631579,2025-01-08 12:54:41.153185,2025-01-08 12:54:46.308062,0 days 00:00:05.154877,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
477,477,0.7436363636363637,2025-01-08 12:54:46.309423,2025-01-08 12:54:50.421449,0 days 00:00:04.112026,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
478,478,0.7436363636363637,2025-01-08 12:54:50.423200,2025-01-08 12:54:54.539140,0 days 00:00:04.115940,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
479,479,0.6275058275058275,2025-01-08 12:54:54.540357,2025-01-08 12:54:59.756647,0 days 00:00:05.216290,3,3,3,45,10.0,,,,,,20.0,,,,,,,,COMPLETE
480,480,0.6423255813953488,2025-01-08 12:54:59.758084,2025-01-08 12:55:04.855171,0 days 00:00:05.097087,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
481,481,0.5387288977159881,2025-01-08 12:55:04.856553,2025-01-08 12:55:08.943497,0 days 00:00:04.086944,3,3,3,15,15.0,,,,,,15.0,,,,,,,,COMPLETE
482,482,0.7386363636363636,2025-01-08 12:55:08.945220,2025-01-08 12:55:12.996017,0 days 00:00:04.050797,3,3,3,10,15.0,,,,,,20.0,,,,,,,,COMPLETE
483,483,0.752093023255814,2025-01-08 12:55:12.997401,2025-01-08 12:55:18.119546,0 days 00:00:05.122145,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
484,484,0.752093023255814,2025-01-08 12:55:18.120822,2025-01-08 12:55:23.237618,0 days 00:00:05.116796,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
485,485,0.5679586563307493,2025-01-08 12:55:23.238975,2025-01-08 12:55:29.324863,0 days 00:00:06.085888,5,3,3,15,15.0,,,,,,20.0,40.0,5.0,,,,,,COMPLETE
486,486,0.6023255813953488,2025-01-08 12:55:29.325917,2025-01-08 12:55:35.392696,0 days 00:00:06.066779,5,3,3,15,10.0,,,,,,20.0,40.0,15.0,,,,,,COMPLETE
487,487,0.5324096981692232,2025-01-08 12:55:35.394035,2025-01-08 12:55:40.528475,0 days 00:00:05.134440,4,3,3,10,15.0,,,,,,25.0,35.0,,,,,,,COMPLETE
488,488,0.6452358926919519,2025-01-08 12:55:40.529809,2025-01-08 12:55:45.720106,0 days 00:00:05.190297,4,3,3,15,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
489,489,0.527536231884058,2025-01-08 12:55:45.721398,2025-01-08 12:55:50.888823,0 days 00:00:05.167425,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
490,490,0.752093023255814,2025-01-08 12:55:50.890110,2025-01-08 12:55:56.004637,0 days 00:00:05.114527,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
491,491,0.752093023255814,2025-01-08 12:55:56.006062,2025-01-08 12:56:01.121327,0 days 00:00:05.115265,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
492,492,0.565410199556541,2025-01-08 12:56:01.122603,2025-01-08 12:56:07.710568,0 days 00:00:06.587965,5,3,3,15,15.0,,,,,,20.0,40.0,50.0,,,,,,COMPLETE
493,493,0.752093023255814,2025-01-08 12:56:07.711944,2025-01-08 12:56:12.832142,0 days 00:00:05.120198,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
494,494,0.5888888888888888,2025-01-08 12:56:12.833000,2025-01-08 12:56:18.964766,0 days 00:00:06.131766,5,3,3,15,15.0,,,,,,20.0,40.0,25.0,,,,,,COMPLETE
495,495,0.038461538461538464,2025-01-08 12:56:18.966101,2025-01-08 12:56:26.673808,0 days 00:00:07.707707,4,3,5,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
496,496,0.6423255813953488,2025-01-08 12:56:26.675348,2025-01-08 12:56:31.772323,0 days 00:00:05.096975,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
497,497,0.687847866419295,2025-01-08 12:56:31.773724,2025-01-08 12:56:36.916107,0 days 00:00:05.142383,4,3,3,15,20.0,,,,,,15.0,40.0,,,,,,,COMPLETE
498,498,0.7273584905660377,2025-01-08 12:56:36.917542,2025-01-08 12:56:42.870385,0 days 00:00:05.952843,4,3,3,35,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
499,499,0.5118421052631579,2025-01-08 12:56:42.871842,2025-01-08 12:56:48.861000,0 days 00:00:05.989158,5,3,3,10,15.0,,,,,,20.0,45.0,20.0,,,,,,COMPLETE
500,500,0.5769421078673924,2025-01-08 12:56:48.862377,2025-01-08 12:56:53.954667,0 days 00:00:05.092290,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
501,501,0.527536231884058,2025-01-08 12:56:53.956016,2025-01-08 12:56:59.123119,0 days 00:00:05.167103,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
502,502,0.752093023255814,2025-01-08 12:56:59.124449,2025-01-08 12:57:04.243358,0 days 00:00:05.118909,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
503,503,0.752093023255814,2025-01-08 12:57:04.244705,2025-01-08 12:57:09.358383,0 days 00:00:05.113678,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
504,504,0.685,2025-01-08 12:57:09.359777,2025-01-08 12:57:15.710590,0 days 00:00:06.350813,5,3,3,15,15.0,,,,,,20.0,40.0,45.0,,,,,,COMPLETE
505,505,0.6396226415094339,2025-01-08 12:57:15.711961,2025-01-08 12:57:21.270471,0 days 00:00:05.558510,4,3,3,30,5.0,,,,,,15.0,40.0,,,,,,,COMPLETE
506,506,0.752093023255814,2025-01-08 12:57:21.271941,2025-01-08 12:57:26.389515,0 days 00:00:05.117574,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
507,507,0.6149455111572393,2025-01-08 12:57:26.390814,2025-01-08 12:57:32.648126,0 days 00:00:06.257312,5,3,3,15,15.0,,,,,,20.0,40.0,35.0,,,,,,COMPLETE
508,508,0.752093023255814,2025-01-08 12:57:32.649700,2025-01-08 12:57:37.769568,0 days 00:00:05.119868,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
509,509,0.752093023255814,2025-01-08 12:57:37.770957,2025-01-08 12:57:42.890924,0 days 00:00:05.119967,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
510,510,0.6607565011820331,2025-01-08 12:57:42.892255,2025-01-08 12:57:49.103393,0 days 00:00:06.211138,5,3,3,15,20.0,,,,,,20.0,40.0,5.0,,,,,,COMPLETE
511,511,0.752093023255814,2025-01-08 12:57:49.104271,2025-01-08 12:57:54.222506,0 days 00:00:05.118235,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
512,512,0.752093023255814,2025-01-08 12:57:54.223853,2025-01-08 12:57:59.340691,0 days 00:00:05.116838,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
513,513,0.6599999999999999,2025-01-08 12:57:59.341694,2025-01-08 12:58:04.589631,0 days 00:00:05.247937,4,3,3,10,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
514,514,0.5392156862745098,2025-01-08 12:58:04.590968,2025-01-08 12:58:10.807140,0 days 00:00:06.216172,5,3,3,15,10.0,,,,,,20.0,40.0,20.0,,,,,,COMPLETE
515,515,0.5368421052631579,2025-01-08 12:58:10.808395,2025-01-08 12:58:15.963344,0 days 00:00:05.154949,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
516,516,0.752093023255814,2025-01-08 12:58:15.964326,2025-01-08 12:58:21.187810,0 days 00:00:05.223484,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
517,517,0.752093023255814,2025-01-08 12:58:21.189188,2025-01-08 12:58:26.304409,0 days 00:00:05.115221,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
518,518,0.6452358926919519,2025-01-08 12:58:26.305816,2025-01-08 12:58:31.496634,0 days 00:00:05.190818,4,3,3,15,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
519,519,0.752093023255814,2025-01-08 12:58:31.498025,2025-01-08 12:58:36.617669,0 days 00:00:05.119644,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
520,520,0.602051282051282,2025-01-08 12:58:36.618997,2025-01-08 12:58:41.715573,0 days 00:00:05.096576,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
521,521,0.752093023255814,2025-01-08 12:58:41.716840,2025-01-08 12:58:46.838223,0 days 00:00:05.121383,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
522,522,0.752093023255814,2025-01-08 12:58:46.839602,2025-01-08 12:58:51.958803,0 days 00:00:05.119201,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
523,523,0.6118012422360248,2025-01-08 12:58:51.960272,2025-01-08 12:58:58.269527,0 days 00:00:06.309255,5,3,3,15,15.0,,,,,,20.0,40.0,30.0,,,,,,COMPLETE
524,524,0.752093023255814,2025-01-08 12:58:58.270980,2025-01-08 12:59:03.392111,0 days 00:00:05.121131,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
525,525,0.6428571428571428,2025-01-08 12:59:03.393093,2025-01-08 12:59:08.531611,0 days 00:00:05.138518,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
526,526,0.6755637367694431,2025-01-08 12:59:08.532963,2025-01-08 12:59:14.817572,0 days 00:00:06.284609,5,3,3,15,15.0,,,,,,20.0,40.0,40.0,,,,,,COMPLETE
527,527,0.5769421078673924,2025-01-08 12:59:14.819006,2025-01-08 12:59:19.914556,0 days 00:00:05.095550,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
528,528,0.6428571428571428,2025-01-08 12:59:19.915872,2025-01-08 12:59:25.046183,0 days 00:00:05.130311,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
529,529,0.38301886792452833,2025-01-08 12:59:25.047555,2025-01-08 12:59:30.011383,0 days 00:00:04.963828,4,9,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
530,530,0.5071428571428571,2025-01-08 12:59:30.012745,2025-01-08 12:59:36.088030,0 days 00:00:06.075285,5,3,3,15,15.0,,,,,,20.0,40.0,10.0,,,,,,COMPLETE
531,531,0.041666666666666664,2025-01-08 12:59:36.089494,2025-01-08 12:59:42.530865,0 days 00:00:06.441371,4,3,4,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
532,532,0.5895390070921986,2025-01-08 12:59:42.531976,2025-01-08 12:59:47.506670,0 days 00:00:04.974694,4,3,3,10,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
533,533,0.752093023255814,2025-01-08 12:59:47.508300,2025-01-08 12:59:52.633299,0 days 00:00:05.124999,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
534,534,0.5368421052631579,2025-01-08 12:59:52.634135,2025-01-08 12:59:57.918361,0 days 00:00:05.284226,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
535,535,0.5888888888888888,2025-01-08 12:59:57.919821,2025-01-08 13:00:04.052552,0 days 00:00:06.132731,5,3,3,15,15.0,,,,,,20.0,40.0,25.0,,,,,,COMPLETE
536,536,0.752093023255814,2025-01-08 13:00:04.054034,2025-01-08 13:00:09.174485,0 days 00:00:05.120451,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
537,537,0.752093023255814,2025-01-08 13:00:09.175872,2025-01-08 13:00:14.394616,0 days 00:00:05.218744,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
538,538,0.5769421078673924,2025-01-08 13:00:14.395919,2025-01-08 13:00:19.490570,0 days 00:00:05.094651,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
539,539,0.752093023255814,2025-01-08 13:00:19.491901,2025-01-08 13:00:24.608935,0 days 00:00:05.117034,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
540,540,0.752093023255814,2025-01-08 13:00:24.610316,2025-01-08 13:00:29.725919,0 days 00:00:05.115603,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
541,541,0.5368421052631579,2025-01-08 13:00:29.727087,2025-01-08 13:00:34.982545,0 days 00:00:05.255458,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
542,542,0.6149455111572393,2025-01-08 13:00:34.983908,2025-01-08 13:00:41.139257,0 days 00:00:06.155349,5,3,3,15,15.0,,,,,,20.0,40.0,35.0,,,,,,COMPLETE
543,543,0.687847866419295,2025-01-08 13:00:41.140721,2025-01-08 13:00:46.285717,0 days 00:00:05.144996,4,3,3,15,20.0,,,,,,15.0,40.0,,,,,,,COMPLETE
544,544,0.752093023255814,2025-01-08 13:00:46.286558,2025-01-08 13:00:51.407186,0 days 00:00:05.120628,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
545,545,0.602051282051282,2025-01-08 13:00:51.408541,2025-01-08 13:00:56.482242,0 days 00:00:05.073701,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
546,546,0.6452358926919519,2025-01-08 13:00:56.483700,2025-01-08 13:01:01.679922,0 days 00:00:05.196222,4,3,3,15,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
547,547,0.6057142857142856,2025-01-08 13:01:01.680704,2025-01-08 13:01:07.271861,0 days 00:00:05.591157,4,3,3,15,15.0,,,,,,45.0,40.0,,,,,,,COMPLETE
548,548,0.685,2025-01-08 13:01:07.273204,2025-01-08 13:01:13.532798,0 days 00:00:06.259594,5,3,3,15,15.0,,,,,,20.0,40.0,45.0,,,,,,COMPLETE
549,549,0.5597771023302938,2025-01-08 13:01:13.534224,2025-01-08 13:01:19.736186,0 days 00:00:06.201962,4,3,3,40,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
550,550,0.5769421078673924,2025-01-08 13:01:19.737746,2025-01-08 13:01:24.832325,0 days 00:00:05.094579,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
551,551,0.602051282051282,2025-01-08 13:01:24.833747,2025-01-08 13:01:29.806676,0 days 00:00:04.972929,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
552,552,0.752093023255814,2025-01-08 13:01:29.807393,2025-01-08 13:01:34.930604,0 days 00:00:05.123211,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
553,553,0.5071428571428571,2025-01-08 13:01:34.931388,2025-01-08 13:01:41.006188,0 days 00:00:06.074800,5,3,3,15,15.0,,,,,,20.0,40.0,10.0,,,,,,COMPLETE
554,554,0.752093023255814,2025-01-08 13:01:41.007411,2025-01-08 13:01:46.130907,0 days 00:00:05.123496,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
555,555,0.6428571428571428,2025-01-08 13:01:46.132247,2025-01-08 13:01:51.266664,0 days 00:00:05.134417,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
556,556,0.5368421052631579,2025-01-08 13:01:51.267949,2025-01-08 13:01:56.525538,0 days 00:00:05.257589,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
557,557,0.752093023255814,2025-01-08 13:01:56.526882,2025-01-08 13:02:01.646744,0 days 00:00:05.119862,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
558,558,0.565410199556541,2025-01-08 13:02:01.648073,2025-01-08 13:02:08.145144,0 days 00:00:06.497071,5,3,3,15,15.0,,,,,,20.0,40.0,50.0,,,,,,COMPLETE
559,559,0.5769421078673924,2025-01-08 13:02:08.146265,2025-01-08 13:02:13.357480,0 days 00:00:05.211215,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
560,560,0.46,2025-01-08 13:02:13.358819,2025-01-08 13:02:18.865573,0 days 00:00:05.506754,5,3,3,5,15.0,,,,,,15.0,40.0,15.0,,,,,,COMPLETE
561,561,0.752093023255814,2025-01-08 13:02:18.866426,2025-01-08 13:02:23.988779,0 days 00:00:05.122353,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
562,562,0.602051282051282,2025-01-08 13:02:23.990161,2025-01-08 13:02:28.963193,0 days 00:00:04.973032,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
563,563,0.6190476190476191,2025-01-08 13:02:28.964196,2025-01-08 13:02:34.069500,0 days 00:00:05.105304,4,7,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
564,564,0.752093023255814,2025-01-08 13:02:34.070848,2025-01-08 13:02:39.192347,0 days 00:00:05.121499,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
565,565,0.6452358926919519,2025-01-08 13:02:39.193690,2025-01-08 13:02:44.386948,0 days 00:00:05.193258,4,3,3,15,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
566,566,0.6118012422360248,2025-01-08 13:02:44.388248,2025-01-08 13:02:50.692935,0 days 00:00:06.304687,5,3,3,15,15.0,,,,,,20.0,40.0,30.0,,,,,,COMPLETE
567,567,0.5769421078673924,2025-01-08 13:02:50.694074,2025-01-08 13:02:55.791763,0 days 00:00:05.097689,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
568,568,0.752093023255814,2025-01-08 13:02:55.792723,2025-01-08 13:03:00.917416,0 days 00:00:05.124693,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
569,569,0.6755637367694431,2025-01-08 13:03:00.918785,2025-01-08 13:03:07.201633,0 days 00:00:06.282848,5,3,3,15,15.0,,,,,,20.0,40.0,40.0,,,,,,COMPLETE
570,570,0.752093023255814,2025-01-08 13:03:07.203039,2025-01-08 13:03:12.329742,0 days 00:00:05.126703,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
571,571,0.5368421052631579,2025-01-08 13:03:12.331109,2025-01-08 13:03:17.490065,0 days 00:00:05.158956,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
572,572,0.6428571428571428,2025-01-08 13:03:17.490890,2025-01-08 13:03:22.744684,0 days 00:00:05.253794,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
