,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
569,569,0.9072370142696897,2025-01-08 03:47:26.216061,2025-01-08 03:47:49.864132,0 days 00:00:23.648071,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
570,570,0.8816540294778412,2025-01-08 03:47:49.865193,2025-01-08 03:48:13.180028,0 days 00:00:23.314835,4,3,2,10,10.0,,,,,,45.0,45.0,,,,,,,COMPLETE
571,571,0.8905120715916094,2025-01-08 03:48:13.181104,2025-01-08 03:48:49.926737,0 days 00:00:36.745633,4,3,2,45,50.0,,,,,,40.0,45.0,,,,,,,COMPLETE
572,572,0.8830204583035794,2025-01-08 03:48:49.927556,2025-01-08 03:49:18.400994,0 days 00:00:28.473438,5,3,2,10,10.0,,,,,,40.0,45.0,25.0,,,,,,COMPLETE
573,573,0.8412513030299077,2025-01-08 03:49:18.402338,2025-01-08 03:49:47.458060,0 days 00:00:29.055722,5,3,2,10,10.0,,,,,,40.0,45.0,35.0,,,,,,COMPLETE
574,574,0.8535239353822255,2025-01-08 03:49:47.459200,2025-01-08 03:50:09.764451,0 days 00:00:22.305251,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
575,575,0.863206277982824,2025-01-08 03:50:09.765586,2025-01-08 03:50:33.128452,0 days 00:00:23.362866,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
576,576,0.892357053057528,2025-01-08 03:50:33.129347,2025-01-08 03:50:56.019926,0 days 00:00:22.890579,5,3,2,10,10.0,,,,,,10.0,45.0,10.0,,,,,,COMPLETE
577,577,0.8990260864196848,2025-01-08 03:50:56.020981,2025-01-08 03:51:26.692959,0 days 00:00:30.671978,4,3,2,50,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
578,578,0.9072370142696897,2025-01-08 03:51:26.693958,2025-01-08 03:51:50.235638,0 days 00:00:23.541680,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
579,579,0.8599318841004824,2025-01-08 03:51:50.236798,2025-01-08 03:52:21.704289,0 days 00:00:31.467491,6,3,2,10,5.0,,,,,,35.0,40.0,20.0,50.0,,,,,COMPLETE
580,580,0.9072370142696897,2025-01-08 03:52:21.705543,2025-01-08 03:52:45.238815,0 days 00:00:23.533272,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
581,581,0.9046500992971364,2025-01-08 03:52:45.239940,2025-01-08 03:53:13.684529,0 days 00:00:28.444589,5,3,2,10,10.0,,,,,,40.0,45.0,30.0,,,,,,COMPLETE
582,582,0.9072370142696897,2025-01-08 03:53:13.685774,2025-01-08 03:53:37.340864,0 days 00:00:23.655090,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
583,583,0.9072370142696897,2025-01-08 03:53:37.341931,2025-01-08 03:54:00.869507,0 days 00:00:23.527576,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
584,584,0.842118632516759,2025-01-08 03:54:00.870740,2025-01-08 03:54:25.630761,0 days 00:00:24.760021,5,3,2,5,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
585,585,0.877611780793243,2025-01-08 03:54:25.631810,2025-01-08 03:54:57.454114,0 days 00:00:31.822304,7,3,2,10,10.0,,,,,,30.0,10.0,20.0,15.0,50.0,,,,COMPLETE
586,586,0.9072370142696897,2025-01-08 03:54:57.455148,2025-01-08 03:55:20.981850,0 days 00:00:23.526702,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
587,587,0.8702117272616321,2025-01-08 03:55:20.982822,2025-01-08 03:55:44.335107,0 days 00:00:23.352285,4,5,2,10,5.0,,,,,,45.0,40.0,,,,,,,COMPLETE
588,588,0.0,2025-01-08 03:55:44.336360,2025-01-08 03:56:48.388023,0 days 00:01:04.051663,14,3,2,10,10.0,25.0,30.0,15.0,25.0,,40.0,45.0,10.0,20.0,20.0,50.0,35.0,40.0,COMPLETE
589,589,0.8876804558462095,2025-01-08 03:56:48.389653,2025-01-08 03:57:09.337883,0 days 00:00:20.948230,4,3,2,10,10.0,,,,,,40.0,20.0,,,,,,,COMPLETE
590,590,0.8783594542770643,2025-01-08 03:57:09.338918,2025-01-08 03:57:36.180353,0 days 00:00:26.841435,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
591,591,0.8763998538968274,2025-01-08 03:57:36.181502,2025-01-08 03:58:00.316244,0 days 00:00:24.134742,4,3,2,15,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
592,592,0.9072370142696897,2025-01-08 03:58:00.317349,2025-01-08 03:58:23.845896,0 days 00:00:23.528547,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
593,593,0.8769568972744304,2025-01-08 03:58:23.846811,2025-01-08 03:58:50.777079,0 days 00:00:26.930268,4,3,2,35,10.0,,,,,,35.0,45.0,,,,,,,COMPLETE
594,594,0.8830204583035794,2025-01-08 03:58:50.778176,2025-01-08 03:59:19.249949,0 days 00:00:28.471773,5,3,2,10,10.0,,,,,,40.0,45.0,25.0,,,,,,COMPLETE
595,595,0.8667619689076438,2025-01-08 03:59:19.251099,2025-01-08 04:00:11.992904,0 days 00:00:52.741805,9,3,2,10,40.0,,,,,,40.0,45.0,10.0,45.0,35.0,30.0,45.0,,COMPLETE
596,596,0.8816540294778412,2025-01-08 04:00:11.994409,2025-01-08 04:00:35.325860,0 days 00:00:23.331451,4,3,2,10,10.0,,,,,,45.0,45.0,,,,,,,COMPLETE
597,597,0.7963321498420999,2025-01-08 04:00:35.327111,2025-01-08 04:00:58.527773,0 days 00:00:23.200662,4,3,2,10,5.0,,,,,,40.0,50.0,,,,,,,COMPLETE
598,598,0.8535239353822255,2025-01-08 04:00:58.528843,2025-01-08 04:01:20.837972,0 days 00:00:22.309129,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
599,599,0.9072370142696897,2025-01-08 04:01:20.839068,2025-01-08 04:01:44.374907,0 days 00:00:23.535839,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
600,600,0.8911440971081943,2025-01-08 04:01:44.376062,2025-01-08 04:02:08.027079,0 days 00:00:23.651017,4,3,2,15,10.0,,,,,,35.0,45.0,,,,,,,COMPLETE
601,601,0.8700921981831705,2025-01-08 04:02:08.028111,2025-01-08 04:02:34.298276,0 days 00:00:26.270165,5,3,2,10,10.0,,,,,,40.0,40.0,15.0,,,,,,COMPLETE
602,602,0.9072370142696897,2025-01-08 04:02:34.299545,2025-01-08 04:02:57.832258,0 days 00:00:23.532713,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
603,603,0.8949877399526034,2025-01-08 04:02:57.833037,2025-01-08 04:03:24.183025,0 days 00:00:26.349988,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
604,604,0.9072370142696897,2025-01-08 04:03:24.184324,2025-01-08 04:03:47.837598,0 days 00:00:23.653274,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
605,605,0.9072370142696897,2025-01-08 04:03:47.838351,2025-01-08 04:04:11.374545,0 days 00:00:23.536194,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
606,606,0.88312376912589,2025-01-08 04:04:11.375523,2025-01-08 04:04:44.969216,0 days 00:00:33.593693,6,3,2,10,10.0,,,,,,40.0,45.0,30.0,30.0,,,,,COMPLETE
607,607,0.9072370142696897,2025-01-08 04:04:44.970387,2025-01-08 04:05:08.627780,0 days 00:00:23.657393,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
608,608,0.9011872523735885,2025-01-08 04:05:08.629078,2025-01-08 04:05:30.548777,0 days 00:00:21.919699,4,3,2,5,5.0,,,,,,45.0,40.0,,,,,,,COMPLETE
609,609,0.8718339045587296,2025-01-08 04:05:30.549756,2025-01-08 04:05:58.377827,0 days 00:00:27.828071,5,3,2,15,10.0,,,,,,40.0,45.0,20.0,,,,,,COMPLETE
610,610,0.28539174369517395,2025-01-08 04:05:58.378851,2025-01-08 04:06:22.500320,0 days 00:00:24.121469,4,7,2,10,10.0,,,,,,35.0,45.0,,,,,,,COMPLETE
611,611,0.8783594542770643,2025-01-08 04:06:22.501368,2025-01-08 04:06:49.225722,0 days 00:00:26.724354,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
612,612,0.863206277982824,2025-01-08 04:06:49.226833,2025-01-08 04:07:12.599018,0 days 00:00:23.372185,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
613,613,0.0,2025-01-08 04:07:12.600221,2025-01-08 04:08:03.712563,0 days 00:00:51.112342,11,3,2,10,10.0,10.0,,,,,40.0,45.0,5.0,10.0,30.0,25.0,40.0,10.0,COMPLETE
614,614,0.46926802372366105,2025-01-08 04:08:03.713883,2025-01-08 04:08:36.441277,0 days 00:00:32.727394,4,3,4,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
615,615,0.8339348765742441,2025-01-08 04:08:36.442458,2025-01-08 04:09:00.555862,0 days 00:00:24.113404,4,3,2,15,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
616,616,0.9086119909627022,2025-01-08 04:09:00.557071,2025-01-08 04:09:27.490216,0 days 00:00:26.933145,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
617,617,0.8678890835330997,2025-01-08 04:09:27.491329,2025-01-08 04:09:57.746353,0 days 00:00:30.255024,6,3,2,10,5.0,,,,,,40.0,45.0,10.0,40.0,,,,,COMPLETE
618,618,0.9086119909627022,2025-01-08 04:09:57.747695,2025-01-08 04:10:24.555940,0 days 00:00:26.808245,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
619,619,0.8624723667935398,2025-01-08 04:10:24.557058,2025-01-08 04:10:55.411299,0 days 00:00:30.854241,6,5,2,10,10.0,,,,,,40.0,40.0,10.0,35.0,,,,,COMPLETE
620,620,0.8869136561453463,2025-01-08 04:10:55.412649,2025-01-08 04:11:23.680894,0 days 00:00:28.268245,5,3,2,10,10.0,,,,,,45.0,45.0,15.0,,,,,,COMPLETE
621,621,0.8917517950125722,2025-01-08 04:11:23.682103,2025-01-08 04:11:47.792205,0 days 00:00:24.110102,5,3,2,15,10.0,,,,,,5.0,50.0,10.0,,,,,,COMPLETE
622,622,0.8662236240999734,2025-01-08 04:11:47.793399,2025-01-08 04:12:12.321005,0 days 00:00:24.527606,5,3,2,10,10.0,,,,,,40.0,30.0,5.0,,,,,,COMPLETE
623,623,0.8926329017448031,2025-01-08 04:12:12.322136,2025-01-08 04:12:37.377184,0 days 00:00:25.055048,5,3,2,5,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
624,624,0.8789433299394515,2025-01-08 04:12:37.378429,2025-01-08 04:13:10.413380,0 days 00:00:33.034951,5,3,3,10,10.0,,,,,,45.0,45.0,15.0,,,,,,COMPLETE
625,625,0.8949877399526034,2025-01-08 04:13:10.414475,2025-01-08 04:13:36.757770,0 days 00:00:26.343295,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
626,626,0.8609740644504086,2025-01-08 04:13:36.759083,2025-01-08 04:14:08.457961,0 days 00:00:31.698878,6,3,2,10,5.0,,,,,,40.0,45.0,10.0,50.0,,,,,COMPLETE
627,627,0.8909369730466883,2025-01-08 04:14:08.459165,2025-01-08 04:14:44.362726,0 days 00:00:35.903561,8,1,2,10,10.0,,,,,,40.0,45.0,15.0,25.0,5.0,35.0,,,COMPLETE
628,628,0.8949877399526034,2025-01-08 04:14:44.364156,2025-01-08 04:15:10.824940,0 days 00:00:26.460784,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
629,629,0.8432998403578595,2025-01-08 04:15:10.826040,2025-01-08 04:15:37.198652,0 days 00:00:26.372612,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
630,630,0.8700921981831705,2025-01-08 04:15:37.199832,2025-01-08 04:16:03.466383,0 days 00:00:26.266551,5,3,2,10,10.0,,,,,,40.0,40.0,15.0,,,,,,COMPLETE
631,631,0.9010581632978247,2025-01-08 04:16:03.467461,2025-01-08 04:16:30.480536,0 days 00:00:27.013075,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
632,632,0.8949877399526034,2025-01-08 04:16:30.481681,2025-01-08 04:16:56.816562,0 days 00:00:26.334881,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
633,633,0.8555701039458217,2025-01-08 04:16:56.817648,2025-01-08 04:17:28.694141,0 days 00:00:31.876493,6,3,2,10,10.0,,,,,,40.0,45.0,20.0,15.0,,,,,COMPLETE
634,634,0.8547166944129796,2025-01-08 04:17:28.695507,2025-01-08 04:17:54.030989,0 days 00:00:25.335482,5,3,2,10,5.0,,,,,,25.0,45.0,15.0,,,,,,COMPLETE
635,635,0.9086119909627022,2025-01-08 04:17:54.032047,2025-01-08 04:18:20.843558,0 days 00:00:26.811511,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
636,636,0.8708562036300667,2025-01-08 04:18:20.844955,2025-01-08 04:18:48.083993,0 days 00:00:27.239038,5,3,2,35,10.0,,,,,,40.0,5.0,10.0,,,,,,COMPLETE
637,637,0.8669087976190178,2025-01-08 04:18:48.085042,2025-01-08 04:19:20.131489,0 days 00:00:32.046447,6,3,2,10,35.0,,,,,,35.0,45.0,10.0,20.0,,,,,COMPLETE
638,638,0.8949877399526034,2025-01-08 04:19:20.132937,2025-01-08 04:19:46.472659,0 days 00:00:26.339722,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
639,639,0.9086119909627022,2025-01-08 04:19:46.473674,2025-01-08 04:20:13.285331,0 days 00:00:26.811657,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
640,640,0.8712900382015869,2025-01-08 04:20:13.286691,2025-01-08 04:20:44.810076,0 days 00:00:31.523385,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,35.0,,,,,COMPLETE
641,641,0.8862803896027991,2025-01-08 04:20:44.811227,2025-01-08 04:21:09.780625,0 days 00:00:24.969398,5,3,2,15,10.0,,,,,,45.0,15.0,10.0,,,,,,COMPLETE
642,642,0.9086119909627022,2025-01-08 04:21:09.781909,2025-01-08 04:21:36.590586,0 days 00:00:26.808677,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
643,643,0.881209796624661,2025-01-08 04:21:36.591673,2025-01-08 04:22:07.110499,0 days 00:00:30.518826,6,3,2,5,10.0,,,,,,40.0,45.0,10.0,45.0,,,,,COMPLETE
644,644,0.867595855270082,2025-01-08 04:22:07.111907,2025-01-08 04:22:33.264453,0 days 00:00:26.152546,5,3,2,10,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
645,645,0.8783594542770643,2025-01-08 04:22:33.265511,2025-01-08 04:22:59.985706,0 days 00:00:26.720195,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
646,646,0.8804339818697331,2025-01-08 04:22:59.987014,2025-01-08 04:23:28.432761,0 days 00:00:28.445747,6,3,2,10,10.0,,,,,,35.0,25.0,10.0,30.0,,,,,COMPLETE
647,647,0.8949877399526034,2025-01-08 04:23:28.433835,2025-01-08 04:23:54.774487,0 days 00:00:26.340652,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
648,648,0.8736766044510518,2025-01-08 04:23:54.775802,2025-01-08 04:24:29.154707,0 days 00:00:34.378905,5,3,3,10,5.0,,,,,,50.0,50.0,15.0,,,,,,COMPLETE
649,649,0.9086119909627022,2025-01-08 04:24:29.155900,2025-01-08 04:24:56.095681,0 days 00:00:26.939781,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
650,650,0.8511107139117278,2025-01-08 04:24:56.096785,2025-01-08 04:25:23.670525,0 days 00:00:27.573740,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
651,651,0.9086119909627022,2025-01-08 04:25:23.671563,2025-01-08 04:25:50.491994,0 days 00:00:26.820431,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
652,652,0.8749668888086302,2025-01-08 04:25:50.493262,2025-01-08 04:26:21.752489,0 days 00:00:31.259227,6,3,2,10,10.0,,,,,,45.0,45.0,10.0,10.0,,,,,COMPLETE
653,653,0.8432998403578595,2025-01-08 04:26:21.753572,2025-01-08 04:26:48.130197,0 days 00:00:26.376625,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
654,654,0.9086119909627022,2025-01-08 04:26:48.131453,2025-01-08 04:27:14.943742,0 days 00:00:26.812289,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
655,655,0.9086119909627022,2025-01-08 04:27:14.944833,2025-01-08 04:27:41.880054,0 days 00:00:26.935221,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
656,656,0.8775693808817593,2025-01-08 04:27:41.881334,2025-01-08 04:28:11.669216,0 days 00:00:29.787882,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,5.0,,,,,COMPLETE
657,657,0.8847255344741146,2025-01-08 04:28:11.670344,2025-01-08 04:28:42.659112,0 days 00:00:30.988768,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,40.0,,,,,COMPLETE
658,658,0.8110815823635074,2025-01-08 04:28:42.660484,2025-01-08 04:29:08.727855,0 days 00:00:26.067371,5,3,2,15,10.0,,,,,,35.0,40.0,10.0,,,,,,COMPLETE
659,659,0.8909727174059342,2025-01-08 04:29:08.728987,2025-01-08 04:29:34.974652,0 days 00:00:26.245665,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
660,660,0.9086119909627022,2025-01-08 04:29:34.975970,2025-01-08 04:30:01.786935,0 days 00:00:26.810965,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
661,661,0.9010581632978247,2025-01-08 04:30:01.788011,2025-01-08 04:30:28.807144,0 days 00:00:27.019133,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
662,662,0.9086119909627022,2025-01-08 04:30:28.808304,2025-01-08 04:30:55.620213,0 days 00:00:26.811909,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
663,663,0.8991513009268681,2025-01-08 04:30:55.621338,2025-01-08 04:31:21.815577,0 days 00:00:26.194239,5,3,2,5,10.0,,,,,,45.0,45.0,10.0,,,,,,COMPLETE
664,664,0.8081319351628562,2025-01-08 04:31:21.816856,2025-01-08 04:31:50.561396,0 days 00:00:28.744540,6,1,2,10,10.0,,,,,,40.0,45.0,10.0,15.0,,,,,COMPLETE
665,665,0.8971842814482971,2025-01-08 04:31:50.562540,2025-01-08 04:32:14.564922,0 days 00:00:24.002382,5,3,2,10,10.0,,,,,,40.0,20.0,10.0,,,,,,COMPLETE
666,666,0.9086119909627022,2025-01-08 04:32:14.566078,2025-01-08 04:32:41.381177,0 days 00:00:26.815099,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
667,667,0.88609946101821,2025-01-08 04:32:41.382308,2025-01-08 04:33:10.942961,0 days 00:00:29.560653,6,3,2,10,5.0,,,,,,40.0,45.0,10.0,25.0,,,,,COMPLETE
668,668,0.9038212291188303,2025-01-08 04:33:10.944247,2025-01-08 04:33:33.919681,0 days 00:00:22.975434,5,3,2,10,10.0,,,,,,10.0,40.0,10.0,,,,,,COMPLETE
669,669,0.8712900382015869,2025-01-08 04:33:33.920750,2025-01-08 04:34:05.451963,0 days 00:00:31.531213,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,35.0,,,,,COMPLETE
670,670,0.8569825529600803,2025-01-08 04:34:05.453199,2025-01-08 04:34:31.257708,0 days 00:00:25.804509,5,3,2,15,10.0,,,,,,20.0,45.0,10.0,,,,,,COMPLETE
671,671,0.8763679038086956,2025-01-08 04:34:31.258923,2025-01-08 04:34:57.615171,0 days 00:00:26.356248,5,3,2,10,10.0,,,,,,35.0,50.0,10.0,,,,,,COMPLETE
672,672,0.9086119909627022,2025-01-08 04:34:57.616418,2025-01-08 04:35:24.559419,0 days 00:00:26.943001,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
673,673,0.902362368520544,2025-01-08 04:35:24.560577,2025-01-08 04:35:52.007912,0 days 00:00:27.447335,5,3,2,10,10.0,,,,,,45.0,45.0,10.0,,,,,,COMPLETE
674,674,0.8432998403578595,2025-01-08 04:35:52.009084,2025-01-08 04:36:18.385027,0 days 00:00:26.375943,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
675,675,0.9086119909627022,2025-01-08 04:36:18.386263,2025-01-08 04:36:45.320875,0 days 00:00:26.934612,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
676,676,0.881592528587904,2025-01-08 04:36:45.322005,2025-01-08 04:37:17.898215,0 days 00:00:32.576210,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,50.0,,,,,COMPLETE
677,677,0.9086119909627022,2025-01-08 04:37:17.899534,2025-01-08 04:37:44.714887,0 days 00:00:26.815353,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
678,678,0.8042446656546491,2025-01-08 04:37:44.716072,2025-01-08 04:38:15.363152,0 days 00:00:30.647080,6,5,2,10,10.0,,,,,,40.0,45.0,10.0,5.0,,,,,COMPLETE
679,679,0.9086119909627022,2025-01-08 04:38:15.364514,2025-01-08 04:38:42.177947,0 days 00:00:26.813433,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
680,680,0.0814246692080014,2025-01-08 04:38:42.179228,2025-01-08 04:39:11.410204,0 days 00:00:29.230976,5,7,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
681,681,0.9013783801644948,2025-01-08 04:39:11.411376,2025-01-08 04:39:36.873072,0 days 00:00:25.461696,5,3,2,10,5.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
682,682,0.870245825821667,2025-01-08 04:39:36.874192,2025-01-08 04:40:08.808967,0 days 00:00:31.934775,6,3,2,15,10.0,,,,,,40.0,45.0,10.0,20.0,,,,,COMPLETE
683,683,0.9086119909627022,2025-01-08 04:40:08.810255,2025-01-08 04:40:35.752654,0 days 00:00:26.942399,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
684,684,0.892556746196326,2025-01-08 04:40:35.753845,2025-01-08 04:41:04.830977,0 days 00:00:29.077132,5,3,2,10,10.0,,,,,,45.0,50.0,10.0,,,,,,COMPLETE
685,685,0.8399693562024273,2025-01-08 04:41:04.832196,2025-01-08 04:41:31.246730,0 days 00:00:26.414534,5,3,2,10,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
686,686,0.9069353771896898,2025-01-08 04:41:31.247995,2025-01-08 04:42:00.256713,0 days 00:00:29.008718,5,3,2,10,30.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
687,687,0.8847255344741146,2025-01-08 04:42:00.257978,2025-01-08 04:42:31.245241,0 days 00:00:30.987263,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,40.0,,,,,COMPLETE
688,688,0.9086119909627022,2025-01-08 04:42:31.246454,2025-01-08 04:42:58.059302,0 days 00:00:26.812848,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
689,689,0.8432998403578595,2025-01-08 04:42:58.060500,2025-01-08 04:43:24.565347,0 days 00:00:26.504847,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
690,690,0.41533772320786727,2025-01-08 04:43:24.566443,2025-01-08 04:44:05.976201,0 days 00:00:41.409758,5,3,5,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
691,691,0.8909727174059342,2025-01-08 04:44:05.977393,2025-01-08 04:44:32.239614,0 days 00:00:26.262221,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
692,692,0.9086119909627022,2025-01-08 04:44:32.240908,2025-01-08 04:44:59.058939,0 days 00:00:26.818031,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
693,693,0.8511107139117278,2025-01-08 04:44:59.060061,2025-01-08 04:45:26.764236,0 days 00:00:27.704175,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
694,694,0.8733361487775851,2025-01-08 04:45:26.765557,2025-01-08 04:45:56.607537,0 days 00:00:29.841980,6,3,2,10,10.0,,,,,,35.0,40.0,10.0,45.0,,,,,COMPLETE
695,695,0.8926300138584622,2025-01-08 04:45:56.608618,2025-01-08 04:46:24.855566,0 days 00:00:28.246948,5,3,2,10,25.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
696,696,0.9010581632978247,2025-01-08 04:46:24.856681,2025-01-08 04:46:51.744347,0 days 00:00:26.887666,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
697,697,0.9086119909627022,2025-01-08 04:46:51.745489,2025-01-08 04:47:18.562739,0 days 00:00:26.817250,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
698,698,0.8717547952441252,2025-01-08 04:47:18.564088,2025-01-08 04:47:48.953283,0 days 00:00:30.389195,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,30.0,,,,,COMPLETE
699,699,0.9086119909627022,2025-01-08 04:47:48.954424,2025-01-08 04:48:15.773575,0 days 00:00:26.819151,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
700,700,0.8782121114717119,2025-01-08 04:48:15.774955,2025-01-08 04:48:45.108212,0 days 00:00:29.333257,6,3,2,5,10.0,,,,,,45.0,45.0,10.0,20.0,,,,,COMPLETE
701,701,0.8511107139117278,2025-01-08 04:48:45.109307,2025-01-08 04:49:12.808061,0 days 00:00:27.698754,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
702,702,0.9086119909627022,2025-01-08 04:49:12.809432,2025-01-08 04:49:39.621941,0 days 00:00:26.812509,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
703,703,0.9086119909627022,2025-01-08 04:49:39.623049,2025-01-08 04:50:06.560263,0 days 00:00:26.937214,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
704,704,0.9086119909627022,2025-01-08 04:50:06.561400,2025-01-08 04:50:33.374583,0 days 00:00:26.813183,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
705,705,0.8909727174059342,2025-01-08 04:50:33.375729,2025-01-08 04:50:59.632729,0 days 00:00:26.257000,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
706,706,0.8998692960538044,2025-01-08 04:50:59.634056,2025-01-08 04:51:27.860909,0 days 00:00:28.226853,5,3,2,20,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
707,707,0.8722893677635557,2025-01-08 04:51:27.862051,2025-01-08 04:51:58.949533,0 days 00:00:31.087482,5,3,3,10,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
