,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
574,574,0.44326241134751776,2025-01-08 10:42:44.189267,2025-01-08 10:42:51.488927,0 days 00:00:07.299660,4,5,1,35,5.0,,,,,,20.0,20.0,,,,,,,COMPLETE
575,575,0.601923076923077,2025-01-08 10:42:51.490388,2025-01-08 10:42:54.644555,0 days 00:00:03.154167,3,5,1,5,10.0,,,,,,25.0,,,,,,,,COMPLETE
576,576,0.825925925925926,2025-01-08 10:42:54.651597,2025-01-08 10:42:57.864228,0 days 00:00:03.212631,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
577,577,0.7751436781609196,2025-01-08 10:42:57.871096,2025-01-08 10:42:59.904917,0 days 00:00:02.033821,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
578,578,0.825925925925926,2025-01-08 10:42:59.911514,2025-01-08 10:43:03.245213,0 days 00:00:03.333699,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
579,579,0.2181818181818182,2025-01-08 10:43:03.252082,2025-01-08 10:43:07.445693,0 days 00:00:04.193611,4,5,1,10,5.0,,,,,,20.0,5.0,,,,,,,COMPLETE
580,580,0.825925925925926,2025-01-08 10:43:07.446810,2025-01-08 10:43:10.666165,0 days 00:00:03.219355,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
581,581,0.7305555555555556,2025-01-08 10:43:10.667093,2025-01-08 10:43:13.290889,0 days 00:00:02.623796,2,9,1,5,5.0,,,,,,,,,,,,,,COMPLETE
582,582,0.825925925925926,2025-01-08 10:43:13.291731,2025-01-08 10:43:16.610534,0 days 00:00:03.318803,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
583,583,0.0,2025-01-08 10:43:16.617389,2025-01-08 10:43:25.545423,0 days 00:00:08.928034,11,5,1,5,5.0,10.0,,,,,20.0,15.0,50.0,25.0,10.0,45.0,30.0,35.0,COMPLETE
584,584,0.5609318996415771,2025-01-08 10:43:25.546342,2025-01-08 10:43:33.577373,0 days 00:00:08.031031,4,5,1,40,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
585,585,0.47777777777777775,2025-01-08 10:43:33.578492,2025-01-08 10:43:36.702796,0 days 00:00:03.124304,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
586,586,0.825925925925926,2025-01-08 10:43:36.709578,2025-01-08 10:43:39.930419,0 days 00:00:03.220841,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
587,587,0.7341666666666666,2025-01-08 10:43:39.931274,2025-01-08 10:43:43.902732,0 days 00:00:03.971458,3,5,1,10,10.0,,,,,,20.0,,,,,,,,COMPLETE
588,588,0.6289989680082559,2025-01-08 10:43:43.903790,2025-01-08 10:43:47.570433,0 days 00:00:03.666643,2,7,4,5,5.0,,,,,,,,,,,,,,COMPLETE
589,589,0.47777777777777775,2025-01-08 10:43:47.571258,2025-01-08 10:43:50.693068,0 days 00:00:03.121810,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
590,590,0.4387755102040816,2025-01-08 10:43:50.699776,2025-01-08 10:43:54.383653,0 days 00:00:03.683877,4,5,1,5,5.0,,,,,,20.0,25.0,,,,,,,COMPLETE
591,591,0.601923076923077,2025-01-08 10:43:54.384642,2025-01-08 10:43:57.651689,0 days 00:00:03.267047,3,5,1,5,10.0,,,,,,25.0,,,,,,,,COMPLETE
592,592,0.7751436781609196,2025-01-08 10:43:57.652821,2025-01-08 10:43:59.687915,0 days 00:00:02.035094,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
593,593,0.825925925925926,2025-01-08 10:43:59.694513,2025-01-08 10:44:02.906461,0 days 00:00:03.211948,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
594,594,0.7037037037037037,2025-01-08 10:44:02.913249,2025-01-08 10:44:06.605160,0 days 00:00:03.691911,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
595,595,0.825925925925926,2025-01-08 10:44:06.606280,2025-01-08 10:44:09.946085,0 days 00:00:03.339805,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
596,596,0.4991304347826087,2025-01-08 10:44:09.953007,2025-01-08 10:44:13.672043,0 days 00:00:03.719036,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
597,597,0.825925925925926,2025-01-08 10:44:13.672954,2025-01-08 10:44:16.887240,0 days 00:00:03.214286,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
598,598,0.825925925925926,2025-01-08 10:44:16.894021,2025-01-08 10:44:20.110131,0 days 00:00:03.216110,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
599,599,0.47777777777777775,2025-01-08 10:44:20.111002,2025-01-08 10:44:23.227836,0 days 00:00:03.116834,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
600,600,0.7751436781609196,2025-01-08 10:44:23.234590,2025-01-08 10:44:25.378129,0 days 00:00:02.143539,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
601,601,0.34637268847795166,2025-01-08 10:44:25.385003,2025-01-08 10:44:29.076898,0 days 00:00:03.691895,4,5,1,5,5.0,,,,,,20.0,35.0,,,,,,,COMPLETE
602,602,0.825925925925926,2025-01-08 10:44:29.077880,2025-01-08 10:44:32.289195,0 days 00:00:03.211315,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
603,603,0.825925925925926,2025-01-08 10:44:32.295941,2025-01-08 10:44:35.503342,0 days 00:00:03.207401,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
604,604,0.6874435411020776,2025-01-08 10:44:35.510122,2025-01-08 10:44:38.656051,0 days 00:00:03.145929,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
605,605,0.7506802721088436,2025-01-08 10:44:38.662884,2025-01-08 10:44:41.256639,0 days 00:00:02.593755,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
606,606,0.7751355861493534,2025-01-08 10:44:41.263365,2025-01-08 10:44:45.128931,0 days 00:00:03.865566,3,5,1,10,35.0,,,,,,20.0,,,,,,,,COMPLETE
607,607,0.825925925925926,2025-01-08 10:44:45.130061,2025-01-08 10:44:48.345992,0 days 00:00:03.215931,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
608,608,0.825925925925926,2025-01-08 10:44:48.352899,2025-01-08 10:44:51.672991,0 days 00:00:03.320092,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
609,609,0.577962577962578,2025-01-08 10:44:51.673880,2025-01-08 10:44:55.457683,0 days 00:00:03.783803,4,5,1,5,5.0,,,,,,20.0,45.0,,,,,,,COMPLETE
610,610,0.36734693877551017,2025-01-08 10:44:55.458607,2025-01-08 10:44:59.209978,0 days 00:00:03.751371,4,5,1,5,5.0,,,,,,35.0,20.0,,,,,,,COMPLETE
611,611,0.825925925925926,2025-01-08 10:44:59.210987,2025-01-08 10:45:02.427693,0 days 00:00:03.216706,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
612,612,0.6959517657192076,2025-01-08 10:45:02.428619,2025-01-08 10:45:04.941112,0 days 00:00:02.512493,2,5,1,5,15.0,,,,,,,,,,,,,,COMPLETE
613,613,0.825925925925926,2025-01-08 10:45:04.949869,2025-01-08 10:45:08.293956,0 days 00:00:03.344087,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
614,614,0.6779448621553885,2025-01-08 10:45:08.301077,2025-01-08 10:45:11.986773,0 days 00:00:03.685696,3,5,2,5,10.0,,,,,,15.0,,,,,,,,COMPLETE
615,615,0.825925925925926,2025-01-08 10:45:11.993698,2025-01-08 10:45:15.205182,0 days 00:00:03.211484,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
616,616,0.29705882352941176,2025-01-08 10:45:15.212026,2025-01-08 10:45:19.394409,0 days 00:00:04.182383,5,5,1,5,5.0,,,,,,20.0,10.0,25.0,,,,,,COMPLETE
617,617,0.7751436781609196,2025-01-08 10:45:19.395396,2025-01-08 10:45:21.432968,0 days 00:00:02.037572,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
618,618,0.6793103448275861,2025-01-08 10:45:21.433843,2025-01-08 10:45:25.307197,0 days 00:00:03.873354,3,5,1,10,5.0,,,,,,40.0,,,,,,,,COMPLETE
619,619,0.825925925925926,2025-01-08 10:45:25.308232,2025-01-08 10:45:28.521978,0 days 00:00:03.213746,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
620,620,0.825925925925926,2025-01-08 10:45:28.528818,2025-01-08 10:45:31.744218,0 days 00:00:03.215400,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
621,621,0.0,2025-01-08 10:45:31.745089,2025-01-08 10:45:35.399236,0 days 00:00:03.654147,4,5,1,5,5.0,,,,,,20.0,5.0,,,,,,,COMPLETE
622,622,0.3511111111111111,2025-01-08 10:45:35.406166,2025-01-08 10:45:39.213089,0 days 00:00:03.806923,4,5,1,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
623,623,0.825925925925926,2025-01-08 10:45:39.214010,2025-01-08 10:45:42.425165,0 days 00:00:03.211155,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
624,624,0.7751436781609196,2025-01-08 10:45:42.431957,2025-01-08 10:45:44.471934,0 days 00:00:02.039977,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
625,625,0.5964912280701754,2025-01-08 10:45:44.472841,2025-01-08 10:45:52.491941,0 days 00:00:08.019100,3,5,1,45,5.0,,,,,,25.0,,,,,,,,COMPLETE
626,626,0.0,2025-01-08 10:45:52.492955,2025-01-08 10:45:59.626562,0 days 00:00:07.133607,9,5,1,5,10.0,,,,,,20.0,50.0,45.0,30.0,5.0,50.0,25.0,,COMPLETE
627,627,0.7751436781609196,2025-01-08 10:45:59.627712,2025-01-08 10:46:01.770587,0 days 00:00:02.142875,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
628,628,0.7159090909090908,2025-01-08 10:46:01.777937,2025-01-08 10:46:04.988599,0 days 00:00:03.210662,3,1,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
629,629,0.6243478260869566,2025-01-08 10:46:04.995401,2025-01-08 10:46:08.702163,0 days 00:00:03.706762,3,5,1,10,5.0,,,,,,15.0,,,,,,,,COMPLETE
630,630,0.28787878787878785,2025-01-08 10:46:08.703146,2025-01-08 10:46:12.312222,0 days 00:00:03.609076,4,5,1,5,5.0,,,,,,20.0,15.0,,,,,,,COMPLETE
631,631,0.825925925925926,2025-01-08 10:46:12.313335,2025-01-08 10:46:15.651996,0 days 00:00:03.338661,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
632,632,0.825925925925926,2025-01-08 10:46:15.658965,2025-01-08 10:46:18.881065,0 days 00:00:03.222100,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
633,633,0.0,2025-01-08 10:46:18.881975,2025-01-08 10:46:23.393865,0 days 00:00:04.511890,10,5,1,5,5.0,,,,,,20.0,35.0,30.0,15.0,40.0,20.0,5.0,10.0,COMPLETE
634,634,0.825925925925926,2025-01-08 10:46:23.394956,2025-01-08 10:46:26.712522,0 days 00:00:03.317566,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
635,635,0.7740041928721174,2025-01-08 10:46:26.719945,2025-01-08 10:46:31.223216,0 days 00:00:04.503271,2,5,1,20,5.0,,,,,,,,,,,,,,COMPLETE
636,636,0.6874435411020776,2025-01-08 10:46:31.224350,2025-01-08 10:46:34.485038,0 days 00:00:03.260688,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
637,637,0.6192135390741662,2025-01-08 10:46:34.491969,2025-01-08 10:46:37.641066,0 days 00:00:03.149097,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
638,638,0.765791632485644,2025-01-08 10:46:37.647917,2025-01-08 10:46:40.733863,0 days 00:00:03.085946,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
639,639,0.4387755102040816,2025-01-08 10:46:40.734781,2025-01-08 10:46:44.426379,0 days 00:00:03.691598,4,5,1,5,5.0,,,,,,20.0,25.0,,,,,,,COMPLETE
640,640,0.6311688311688312,2025-01-08 10:46:44.427285,2025-01-08 10:46:47.684937,0 days 00:00:03.257652,3,5,1,5,20.0,,,,,,15.0,,,,,,,,COMPLETE
641,641,0.5334685598377282,2025-01-08 10:46:47.692034,2025-01-08 10:46:53.758852,0 days 00:00:06.066818,3,5,1,30,5.0,,,,,,20.0,,,,,,,,COMPLETE
642,642,0.4991304347826087,2025-01-08 10:46:53.759993,2025-01-08 10:46:57.483750,0 days 00:00:03.723757,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
643,643,0.5478424015009381,2025-01-08 10:46:57.484682,2025-01-08 10:47:04.975261,0 days 00:00:07.490579,3,5,4,25,5.0,,,,,,20.0,,,,,,,,COMPLETE
644,644,0.765791632485644,2025-01-08 10:47:04.976392,2025-01-08 10:47:08.175382,0 days 00:00:03.198990,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
645,645,0.825925925925926,2025-01-08 10:47:08.176440,2025-01-08 10:47:11.402678,0 days 00:00:03.226238,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
646,646,0.825925925925926,2025-01-08 10:47:11.403540,2025-01-08 10:47:14.616708,0 days 00:00:03.213168,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
647,647,0.0,2025-01-08 10:47:14.623446,2025-01-08 10:47:19.481158,0 days 00:00:04.857712,6,5,1,5,10.0,,,,,,25.0,30.0,10.0,5.0,,,,,COMPLETE
648,648,0.577962577962578,2025-01-08 10:47:19.482338,2025-01-08 10:47:23.390021,0 days 00:00:03.907683,4,5,1,5,5.0,,,,,,20.0,45.0,,,,,,,COMPLETE
649,649,0.825925925925926,2025-01-08 10:47:23.390964,2025-01-08 10:47:26.604627,0 days 00:00:03.213663,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
650,650,0.825925925925926,2025-01-08 10:47:26.611497,2025-01-08 10:47:29.829721,0 days 00:00:03.218224,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
651,651,0.7596153846153846,2025-01-08 10:47:29.830661,2025-01-08 10:47:31.907300,0 days 00:00:02.076639,2,5,2,5,5.0,,,,,,,,,,,,,,COMPLETE
652,652,0.825925925925926,2025-01-08 10:47:31.913897,2025-01-08 10:47:35.132408,0 days 00:00:03.218511,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
653,653,0.3307692307692308,2025-01-08 10:47:35.133303,2025-01-08 10:47:38.758264,0 days 00:00:03.624961,4,5,1,5,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
654,654,0.47777777777777775,2025-01-08 10:47:38.759264,2025-01-08 10:47:41.999360,0 days 00:00:03.240096,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
655,655,0.49265605875152996,2025-01-08 10:47:42.000216,2025-01-08 10:47:49.042588,0 days 00:00:07.042372,7,5,1,10,50.0,,,,,,20.0,50.0,15.0,45.0,50.0,,,,COMPLETE
656,656,0.825925925925926,2025-01-08 10:47:49.043865,2025-01-08 10:47:52.267969,0 days 00:00:03.224104,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
657,657,0.7506802721088436,2025-01-08 10:47:52.268870,2025-01-08 10:47:54.756899,0 days 00:00:02.488029,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
658,658,0.6874435411020776,2025-01-08 10:47:54.763607,2025-01-08 10:47:57.914141,0 days 00:00:03.150534,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
659,659,0.825925925925926,2025-01-08 10:47:57.920948,2025-01-08 10:48:01.134171,0 days 00:00:03.213223,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
660,660,0.49955357142857143,2025-01-08 10:48:01.140966,2025-01-08 10:48:04.236582,0 days 00:00:03.095616,3,5,1,5,5.0,,,,,,30.0,,,,,,,,COMPLETE
661,661,0.4897824653922215,2025-01-08 10:48:04.243409,2025-01-08 10:48:10.169237,0 days 00:00:05.925828,3,5,5,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
662,662,0.23928571428571427,2025-01-08 10:48:10.176149,2025-01-08 10:48:13.892775,0 days 00:00:03.716626,4,5,1,5,25.0,,,,,,20.0,5.0,,,,,,,COMPLETE
663,663,0.47777777777777775,2025-01-08 10:48:13.893697,2025-01-08 10:48:17.016458,0 days 00:00:03.122761,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
664,664,0.7192982456140351,2025-01-08 10:48:17.023177,2025-01-08 10:48:19.559273,0 days 00:00:02.536096,2,3,1,5,10.0,,,,,,,,,,,,,,COMPLETE
665,665,0.825925925925926,2025-01-08 10:48:19.560138,2025-01-08 10:48:22.771388,0 days 00:00:03.211250,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
666,666,0.5376447876447876,2025-01-08 10:48:22.778130,2025-01-08 10:48:27.215647,0 days 00:00:04.437517,3,5,1,15,5.0,,,,,,20.0,,,,,,,,COMPLETE
667,667,0.4991304347826087,2025-01-08 10:48:27.240666,2025-01-08 10:48:30.967671,0 days 00:00:03.727005,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
668,668,0.7037037037037037,2025-01-08 10:48:30.968628,2025-01-08 10:48:34.796290,0 days 00:00:03.827662,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
669,669,0.7751436781609196,2025-01-08 10:48:34.797386,2025-01-08 10:48:36.834383,0 days 00:00:02.036997,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
670,670,0.825925925925926,2025-01-08 10:48:36.841001,2025-01-08 10:48:40.058078,0 days 00:00:03.217077,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
671,671,0.4387755102040816,2025-01-08 10:48:40.064843,2025-01-08 10:48:43.746681,0 days 00:00:03.681838,4,5,1,5,5.0,,,,,,20.0,25.0,,,,,,,COMPLETE
672,672,0.825925925925926,2025-01-08 10:48:43.747612,2025-01-08 10:48:46.965289,0 days 00:00:03.217677,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
673,673,0.5952380952380952,2025-01-08 10:48:46.972106,2025-01-08 10:48:51.402320,0 days 00:00:04.430214,3,5,3,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
674,674,0.7506802721088436,2025-01-08 10:48:51.409319,2025-01-08 10:48:53.900465,0 days 00:00:02.491146,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
675,675,0.825925925925926,2025-01-08 10:48:53.907097,2025-01-08 10:48:57.121497,0 days 00:00:03.214400,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
676,676,0.28787878787878785,2025-01-08 10:48:57.128257,2025-01-08 10:49:00.732588,0 days 00:00:03.604331,4,7,1,5,5.0,,,,,,20.0,15.0,,,,,,,COMPLETE
677,677,0.825925925925926,2025-01-08 10:49:00.733515,2025-01-08 10:49:04.057278,0 days 00:00:03.323763,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
678,678,0.765791632485644,2025-01-08 10:49:04.065194,2025-01-08 10:49:07.149343,0 days 00:00:03.084149,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
679,679,0.47777777777777775,2025-01-08 10:49:07.150400,2025-01-08 10:49:10.279140,0 days 00:00:03.128740,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
680,680,0.825925925925926,2025-01-08 10:49:10.280003,2025-01-08 10:49:13.495840,0 days 00:00:03.215837,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
681,681,0.6498257839721254,2025-01-08 10:49:13.496838,2025-01-08 10:49:16.743804,0 days 00:00:03.246966,3,5,1,5,5.0,,,,,,10.0,,,,,,,,COMPLETE
682,682,0.6192135390741662,2025-01-08 10:49:16.750932,2025-01-08 10:49:20.009407,0 days 00:00:03.258475,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
683,683,0.4699248120300752,2025-01-08 10:49:20.016459,2025-01-08 10:49:28.409621,0 days 00:00:08.393162,4,5,1,40,40.0,,,,,,20.0,20.0,,,,,,,COMPLETE
684,684,0.6874435411020776,2025-01-08 10:49:28.410701,2025-01-08 10:49:31.563265,0 days 00:00:03.152564,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
685,685,0.7751436781609196,2025-01-08 10:49:31.570209,2025-01-08 10:49:33.611638,0 days 00:00:02.041429,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
686,686,0.825925925925926,2025-01-08 10:49:33.618567,2025-01-08 10:49:36.833582,0 days 00:00:03.215015,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
687,687,0.577962577962578,2025-01-08 10:49:36.840409,2025-01-08 10:49:40.628894,0 days 00:00:03.788485,4,5,1,5,5.0,,,,,,20.0,45.0,,,,,,,COMPLETE
688,688,0.825925925925926,2025-01-08 10:49:40.629856,2025-01-08 10:49:43.843929,0 days 00:00:03.214073,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
689,689,0.825925925925926,2025-01-08 10:49:43.850725,2025-01-08 10:49:47.191086,0 days 00:00:03.340361,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
690,690,0.765791632485644,2025-01-08 10:49:47.198420,2025-01-08 10:49:50.290413,0 days 00:00:03.091993,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
691,691,0.39803439803439805,2025-01-08 10:49:50.291476,2025-01-08 10:49:54.042423,0 days 00:00:03.750947,4,5,1,5,5.0,,,,,,15.0,35.0,,,,,,,COMPLETE
692,692,0.825925925925926,2025-01-08 10:49:54.043451,2025-01-08 10:49:57.261419,0 days 00:00:03.217968,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
693,693,0.0,2025-01-08 10:49:57.268244,2025-01-08 10:50:05.384367,0 days 00:00:08.116123,8,5,2,5,5.0,,,,,,20.0,10.0,35.0,50.0,30.0,30.0,,,COMPLETE
694,694,0.825925925925926,2025-01-08 10:50:05.385486,2025-01-08 10:50:08.606176,0 days 00:00:03.220690,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
695,695,0.825925925925926,2025-01-08 10:50:08.607057,2025-01-08 10:50:11.822591,0 days 00:00:03.215534,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
696,696,0.7596153846153846,2025-01-08 10:50:11.829421,2025-01-08 10:50:15.089144,0 days 00:00:03.259723,2,5,3,5,10.0,,,,,,,,,,,,,,COMPLETE
697,697,0.6737588652482269,2025-01-08 10:50:15.090008,2025-01-08 10:50:18.911855,0 days 00:00:03.821847,3,5,1,10,30.0,,,,,,20.0,,,,,,,,COMPLETE
698,698,0.0,2025-01-08 10:50:18.912939,2025-01-08 10:50:29.805562,0 days 00:00:10.892623,13,5,1,5,5.0,45.0,15.0,15.0,,,20.0,30.0,5.0,25.0,15.0,40.0,50.0,45.0,COMPLETE
699,699,0.6874435411020776,2025-01-08 10:50:29.806751,2025-01-08 10:50:32.970561,0 days 00:00:03.163810,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
700,700,0.4189024390243902,2025-01-08 10:50:32.971454,2025-01-08 10:50:36.619000,0 days 00:00:03.647546,4,5,1,5,5.0,,,,,,20.0,20.0,,,,,,,COMPLETE
701,701,0.0,2025-01-08 10:50:36.619831,2025-01-08 10:50:46.301062,0 days 00:00:09.681231,12,5,1,5,5.0,30.0,40.0,,,,20.0,35.0,25.0,35.0,20.0,5.0,25.0,25.0,COMPLETE
702,702,0.0,2025-01-08 10:50:46.302560,2025-01-08 10:50:57.941385,0 days 00:00:11.638825,15,5,1,5,5.0,20.0,20.0,35.0,30.0,45.0,15.0,15.0,15.0,40.0,35.0,10.0,10.0,15.0,COMPLETE
703,703,0.825925925925926,2025-01-08 10:50:57.942718,2025-01-08 10:51:01.170221,0 days 00:00:03.227503,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
704,704,0.6192135390741662,2025-01-08 10:51:01.171211,2025-01-08 10:51:04.442371,0 days 00:00:03.271160,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
705,705,0.7751436781609196,2025-01-08 10:51:04.443276,2025-01-08 10:51:06.481866,0 days 00:00:02.038590,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
706,706,0.5819529206625981,2025-01-08 10:51:06.488552,2025-01-08 10:51:10.284340,0 days 00:00:03.795788,3,5,1,10,5.0,,,,,,25.0,,,,,,,,COMPLETE
707,707,0.4245614035087719,2025-01-08 10:51:10.285374,2025-01-08 10:51:14.107076,0 days 00:00:03.821702,4,5,1,5,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
708,708,0.825925925925926,2025-01-08 10:51:14.108026,2025-01-08 10:51:17.430957,0 days 00:00:03.322931,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
709,709,0.825925925925926,2025-01-08 10:51:17.437890,2025-01-08 10:51:20.654727,0 days 00:00:03.216837,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
710,710,0.7305555555555556,2025-01-08 10:51:20.661572,2025-01-08 10:51:23.282452,0 days 00:00:02.620880,2,9,1,5,5.0,,,,,,,,,,,,,,COMPLETE
711,711,0.825925925925926,2025-01-08 10:51:23.283296,2025-01-08 10:51:26.507818,0 days 00:00:03.224522,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
712,712,0.5108695652173914,2025-01-08 10:51:26.508697,2025-01-08 10:51:30.437217,0 days 00:00:03.928520,4,5,1,5,5.0,,,,,,45.0,25.0,,,,,,,COMPLETE
713,713,0.5964912280701754,2025-01-08 10:51:30.438280,2025-01-08 10:51:33.576770,0 days 00:00:03.138490,3,5,1,5,10.0,,,,,,5.0,,,,,,,,COMPLETE
714,714,0.825925925925926,2025-01-08 10:51:33.583555,2025-01-08 10:51:36.802900,0 days 00:00:03.219345,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
715,715,0.7751436781609196,2025-01-08 10:51:36.809691,2025-01-08 10:51:38.848151,0 days 00:00:02.038460,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
716,716,0.6511111111111112,2025-01-08 10:51:38.854748,2025-01-08 10:51:41.999661,0 days 00:00:03.144913,3,5,1,5,15.0,,,,,,20.0,,,,,,,,COMPLETE
717,717,0.6122448979591837,2025-01-08 10:51:42.000568,2025-01-08 10:51:46.355070,0 days 00:00:04.354502,4,5,1,10,5.0,,,,,,15.0,5.0,,,,,,,COMPLETE
718,718,0.825925925925926,2025-01-08 10:51:46.356167,2025-01-08 10:51:49.582364,0 days 00:00:03.226197,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
719,719,0.7751436781609196,2025-01-08 10:51:49.583226,2025-01-08 10:51:51.624309,0 days 00:00:02.041083,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
720,720,0.825925925925926,2025-01-08 10:51:51.631184,2025-01-08 10:51:54.847673,0 days 00:00:03.216489,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
