,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
395,395,0.8570621468926554,2025-01-08 09:00:40.852094,2025-01-08 09:00:47.033619,0 days 00:00:06.181525,7,1,1,45,35.0,,,,,,25.0,30.0,10.0,20.0,45.0,,,,COMPLETE
396,396,0.8688172043010753,2025-01-08 09:00:47.034845,2025-01-08 09:00:52.683970,0 days 00:00:05.649125,6,1,1,45,35.0,,,,,,25.0,25.0,15.0,30.0,,,,,COMPLETE
397,397,0.8353510895883778,2025-01-08 09:00:52.685054,2025-01-08 09:00:58.268390,0 days 00:00:05.583336,6,1,1,50,35.0,,,,,,30.0,20.0,15.0,15.0,,,,,COMPLETE
398,398,0.8066502463054187,2025-01-08 09:00:58.269593,2025-01-08 09:01:04.438638,0 days 00:00:06.169045,7,1,1,45,30.0,,,,,,25.0,25.0,15.0,15.0,50.0,,,,COMPLETE
399,399,0.8030391583869082,2025-01-08 09:01:04.439572,2025-01-08 09:01:11.690774,0 days 00:00:07.251202,6,1,3,45,30.0,,,,,,25.0,30.0,15.0,15.0,,,,,COMPLETE
400,400,0.9193338537600833,2025-01-08 09:01:11.692008,2025-01-08 09:01:16.410149,0 days 00:00:04.718141,5,3,1,40,30.0,,,,,,50.0,25.0,15.0,,,,,,COMPLETE
401,401,0.8269546200109349,2025-01-08 09:01:16.411292,2025-01-08 09:01:20.614795,0 days 00:00:04.203503,4,3,1,40,30.0,,,,,,50.0,25.0,,,,,,,COMPLETE
402,402,0.8101092896174864,2025-01-08 09:01:20.634171,2025-01-08 09:01:24.913686,0 days 00:00:04.279515,4,5,1,40,30.0,,,,,,50.0,40.0,,,,,,,COMPLETE
403,403,0.821407624633431,2025-01-08 09:01:24.914862,2025-01-08 09:01:29.762368,0 days 00:00:04.847506,5,3,1,40,20.0,,,,,,50.0,30.0,15.0,,,,,,COMPLETE
404,404,0.0,2025-01-08 09:01:29.763473,2025-01-08 09:01:36.292574,0 days 00:00:06.529101,8,5,1,40,30.0,,,,,,25.0,25.0,15.0,10.0,30.0,40.0,,,COMPLETE
405,405,0.8378141437755698,2025-01-08 09:01:36.315980,2025-01-08 09:01:40.915473,0 days 00:00:04.599493,5,3,1,45,30.0,,,,,,25.0,25.0,15.0,,,,,,COMPLETE
406,406,0.5592948717948718,2025-01-08 09:01:40.916645,2025-01-08 09:01:45.463446,0 days 00:00:04.546801,5,7,1,40,30.0,,,,,,40.0,25.0,15.0,,,,,,COMPLETE
407,407,0.14705882352941177,2025-01-08 09:01:45.464616,2025-01-08 09:01:50.200813,0 days 00:00:04.736197,5,7,1,45,30.0,,,,,,45.0,20.0,15.0,,,,,,COMPLETE
408,408,0.847457627118644,2025-01-08 09:01:50.201944,2025-01-08 09:01:56.522298,0 days 00:00:06.320354,7,1,1,40,30.0,,,,,,50.0,25.0,15.0,10.0,45.0,,,,COMPLETE
409,409,0.8681732580037664,2025-01-08 09:01:56.523338,2025-01-08 09:02:02.708244,0 days 00:00:06.184906,7,1,1,45,25.0,,,,,,45.0,30.0,15.0,20.0,50.0,,,,COMPLETE
410,410,0.716931216931217,2025-01-08 09:02:02.709468,2025-01-08 09:02:08.919027,0 days 00:00:06.209559,7,3,1,50,30.0,,,,,,50.0,25.0,10.0,15.0,30.0,,,,COMPLETE
411,411,0.8165859564164648,2025-01-08 09:02:08.920235,2025-01-08 09:02:14.982329,0 days 00:00:06.062094,7,1,1,40,30.0,,,,,,30.0,25.0,20.0,20.0,50.0,,,,COMPLETE
412,412,0.774671052631579,2025-01-08 09:02:14.983515,2025-01-08 09:02:19.137818,0 days 00:00:04.154303,4,5,1,50,35.0,,,,,,25.0,25.0,,,,,,,COMPLETE
413,413,0.8166666666666667,2025-01-08 09:02:19.138946,2025-01-08 09:02:26.019360,0 days 00:00:06.880414,8,1,1,40,25.0,,,,,,45.0,30.0,15.0,15.0,40.0,20.0,,,COMPLETE
414,414,0.8391746749576032,2025-01-08 09:02:26.020588,2025-01-08 09:02:31.430140,0 days 00:00:05.409552,6,1,1,45,35.0,,,,,,25.0,25.0,10.0,15.0,,,,,COMPLETE
415,415,0.5956937799043062,2025-01-08 09:02:31.431481,2025-01-08 09:02:35.930139,0 days 00:00:04.498658,5,3,1,40,25.0,,,,,,25.0,25.0,5.0,,,,,,COMPLETE
416,416,0.8126177024482109,2025-01-08 09:02:35.931278,2025-01-08 09:02:41.444349,0 days 00:00:05.513071,6,1,1,50,20.0,,,,,,25.0,25.0,15.0,10.0,,,,,COMPLETE
417,417,0.8688524590163934,2025-01-08 09:02:41.445563,2025-01-08 09:02:46.834982,0 days 00:00:05.389419,6,1,1,35,40.0,,,,,,25.0,30.0,20.0,15.0,,,,,COMPLETE
418,418,0.8688524590163934,2025-01-08 09:02:46.836078,2025-01-08 09:02:52.244874,0 days 00:00:05.408796,6,1,1,45,30.0,,,,,,25.0,20.0,10.0,15.0,,,,,COMPLETE
419,419,0.8419106317411402,2025-01-08 09:02:52.245941,2025-01-08 09:02:58.445499,0 days 00:00:06.199558,7,1,1,50,40.0,,,,,,10.0,25.0,20.0,15.0,45.0,,,,COMPLETE
420,420,0.7916141235813366,2025-01-08 09:02:58.446694,2025-01-08 09:03:04.208879,0 days 00:00:05.762185,6,1,1,40,45.0,,,,,,35.0,25.0,10.0,10.0,,,,,COMPLETE
421,421,0.8604714912280702,2025-01-08 09:03:04.210036,2025-01-08 09:03:09.584608,0 days 00:00:05.374572,6,1,1,50,40.0,,,,,,15.0,25.0,10.0,20.0,,,,,COMPLETE
422,422,0.0,2025-01-08 09:03:09.585719,2025-01-08 09:03:16.422343,0 days 00:00:06.836624,10,1,1,35,40.0,,,,,,30.0,25.0,15.0,15.0,25.0,30.0,30.0,35.0,COMPLETE
423,423,0.8311362209667295,2025-01-08 09:03:16.452831,2025-01-08 09:03:21.456188,0 days 00:00:05.003357,5,1,1,45,25.0,,,,,,50.0,35.0,20.0,,,,,,COMPLETE
424,424,0.8067345783814375,2025-01-08 09:03:21.457409,2025-01-08 09:03:27.290481,0 days 00:00:05.833072,8,1,1,5,30.0,,,,,,25.0,30.0,20.0,15.0,30.0,5.0,,,COMPLETE
425,425,0.8547632963179427,2025-01-08 09:03:27.302095,2025-01-08 09:03:33.139898,0 days 00:00:05.837803,7,1,1,40,15.0,,,,,,25.0,25.0,40.0,15.0,45.0,,,,COMPLETE
426,426,0.8636755823986195,2025-01-08 09:03:33.141260,2025-01-08 09:03:39.355442,0 days 00:00:06.214182,7,1,1,50,40.0,,,,,,15.0,25.0,10.0,15.0,50.0,,,,COMPLETE
427,427,0.864367816091954,2025-01-08 09:03:39.356508,2025-01-08 09:03:44.566799,0 days 00:00:05.210291,6,1,1,40,35.0,,,,,,25.0,25.0,15.0,15.0,,,,,COMPLETE
428,428,0.8332502492522433,2025-01-08 09:03:44.568004,2025-01-08 09:03:51.627827,0 days 00:00:07.059823,7,1,2,35,45.0,,,,,,20.0,20.0,10.0,15.0,40.0,,,,COMPLETE
429,429,0.8354838709677419,2025-01-08 09:03:51.629032,2025-01-08 09:03:57.320367,0 days 00:00:05.691335,6,1,1,50,40.0,,,,,,25.0,30.0,20.0,15.0,,,,,COMPLETE
430,430,0.8643356643356643,2025-01-08 09:03:57.321549,2025-01-08 09:03:59.994879,0 days 00:00:02.673330,2,1,1,45,20.0,,,,,,,,,,,,,,COMPLETE
431,431,0.7940251572327044,2025-01-08 09:04:00.003754,2025-01-08 09:04:05.984988,0 days 00:00:05.981234,6,1,1,50,40.0,,,,,,45.0,25.0,15.0,20.0,,,,,COMPLETE
432,432,0.8194780737153619,2025-01-08 09:04:05.986181,2025-01-08 09:04:11.060209,0 days 00:00:05.074028,5,1,1,40,40.0,,,,,,20.0,50.0,10.0,,,,,,COMPLETE
433,433,0.8777777777777778,2025-01-08 09:04:11.061324,2025-01-08 09:04:17.039254,0 days 00:00:05.977930,7,1,1,35,40.0,,,,,,20.0,25.0,30.0,15.0,35.0,,,,COMPLETE
434,434,0.8265027322404372,2025-01-08 09:04:17.040161,2025-01-08 09:04:22.423569,0 days 00:00:05.383408,6,1,1,45,30.0,,,,,,20.0,25.0,20.0,5.0,,,,,COMPLETE
435,435,0.864367816091954,2025-01-08 09:04:22.424763,2025-01-08 09:04:28.138633,0 days 00:00:05.713870,6,1,1,50,25.0,,,,,,25.0,25.0,35.0,15.0,,,,,COMPLETE
436,436,0.7684210526315789,2025-01-08 09:04:28.139852,2025-01-08 09:04:32.670273,0 days 00:00:04.530421,5,1,1,25,40.0,,,,,,20.0,35.0,10.0,,,,,,COMPLETE
437,437,0.0,2025-01-08 09:04:32.671431,2025-01-08 09:04:38.284689,0 days 00:00:05.613258,7,9,1,35,40.0,,,,,,20.0,25.0,20.0,10.0,25.0,,,,COMPLETE
438,438,0.8067345783814375,2025-01-08 09:04:38.285826,2025-01-08 09:04:43.861255,0 days 00:00:05.575429,6,1,1,40,35.0,,,,,,30.0,30.0,30.0,15.0,,,,,COMPLETE
439,439,0.760942760942761,2025-01-08 09:04:43.862460,2025-01-08 09:04:49.944829,0 days 00:00:06.082369,7,3,1,50,40.0,,,,,,25.0,25.0,15.0,15.0,30.0,,,,COMPLETE
440,440,0.7000650618087183,2025-01-08 09:04:49.945995,2025-01-08 09:04:57.356060,0 days 00:00:07.410065,6,1,3,45,30.0,,,,,,20.0,20.0,10.0,15.0,,,,,COMPLETE
441,441,0.8225344782721832,2025-01-08 09:04:57.357259,2025-01-08 09:05:01.086664,0 days 00:00:03.729405,3,1,1,50,40.0,,,,,,25.0,,,,,,,,COMPLETE
442,442,0.823728813559322,2025-01-08 09:05:01.104323,2025-01-08 09:05:06.949361,0 days 00:00:05.845038,7,1,1,40,25.0,,,,,,25.0,25.0,5.0,15.0,50.0,,,,COMPLETE
443,443,0.8688172043010753,2025-01-08 09:05:06.950537,2025-01-08 09:05:11.707993,0 days 00:00:04.757456,5,1,1,45,20.0,,,,,,15.0,45.0,25.0,,,,,,COMPLETE
444,444,0.8285878631003738,2025-01-08 09:05:11.708856,2025-01-08 09:05:17.169773,0 days 00:00:05.460917,6,1,1,40,40.0,,,,,,10.0,30.0,20.0,20.0,,,,,COMPLETE
445,445,0.8392857142857142,2025-01-08 09:05:17.170959,2025-01-08 09:05:22.704307,0 days 00:00:05.533348,6,1,1,50,40.0,,,,,,20.0,25.0,15.0,15.0,,,,,COMPLETE
446,446,0.856416054267948,2025-01-08 09:05:22.705531,2025-01-08 09:05:29.064162,0 days 00:00:06.358631,7,1,1,40,35.0,,,,,,20.0,25.0,25.0,40.0,35.0,,,,COMPLETE
447,447,0.7606951871657754,2025-01-08 09:05:29.065700,2025-01-08 09:05:36.721463,0 days 00:00:07.655763,8,1,2,35,30.0,,,,,,20.0,25.0,10.0,15.0,40.0,20.0,,,COMPLETE
448,448,0.7895617263298762,2025-01-08 09:05:36.722356,2025-01-08 09:05:42.380202,0 days 00:00:05.657846,6,1,1,45,40.0,,,,,,25.0,25.0,25.0,10.0,,,,,COMPLETE
449,449,0.8595628415300547,2025-01-08 09:05:42.381517,2025-01-08 09:05:47.817674,0 days 00:00:05.436157,6,1,1,25,40.0,,,,,,40.0,15.0,40.0,15.0,,,,,COMPLETE
450,450,0.861904761904762,2025-01-08 09:05:47.818748,2025-01-08 09:05:54.562116,0 days 00:00:06.743368,7,1,1,50,40.0,,,,,,20.0,20.0,15.0,50.0,45.0,,,,COMPLETE
451,451,0.8389926428975665,2025-01-08 09:05:54.563097,2025-01-08 09:05:59.524532,0 days 00:00:04.961435,6,3,1,30,25.0,,,,,,20.0,30.0,25.0,15.0,,,,,COMPLETE
452,452,0.8595628415300547,2025-01-08 09:05:59.525565,2025-01-08 09:06:05.476270,0 days 00:00:05.950705,7,1,1,40,45.0,,,,,,25.0,25.0,10.0,15.0,30.0,,,,COMPLETE
453,453,0.8305084745762712,2025-01-08 09:06:05.477413,2025-01-08 09:06:10.970721,0 days 00:00:05.493308,6,1,1,45,40.0,,,,,,20.0,25.0,25.0,15.0,,,,,COMPLETE
454,454,0.8356681034482758,2025-01-08 09:06:10.971936,2025-01-08 09:06:15.882560,0 days 00:00:04.910624,5,1,1,50,35.0,,,,,,25.0,25.0,25.0,,,,,,COMPLETE
455,455,0.7987785278045645,2025-01-08 09:06:15.883622,2025-01-08 09:06:21.977649,0 days 00:00:06.094027,7,1,1,35,40.0,,,,,,20.0,30.0,20.0,10.0,35.0,,,,COMPLETE
456,456,0.20735785953177258,2025-01-08 09:06:21.978756,2025-01-08 09:06:30.499855,0 days 00:00:08.521099,6,1,4,30,30.0,,,,,,20.0,25.0,15.0,25.0,,,,,COMPLETE
457,457,0.30158730158730157,2025-01-08 09:06:30.500946,2025-01-08 09:06:35.515113,0 days 00:00:05.014167,6,5,1,30,40.0,,,,,,25.0,25.0,25.0,15.0,,,,,COMPLETE
458,458,0.7898305084745763,2025-01-08 09:06:35.516184,2025-01-08 09:06:43.223728,0 days 00:00:07.707544,8,1,1,50,40.0,,,,,,50.0,20.0,25.0,15.0,50.0,50.0,,,COMPLETE
459,459,0.8147321428571428,2025-01-08 09:06:43.266402,2025-01-08 09:06:46.874047,0 days 00:00:03.607645,4,1,1,30,15.0,,,,,,30.0,25.0,,,,,,,COMPLETE
460,460,0.7823850851816136,2025-01-08 09:06:46.874812,2025-01-08 09:06:51.785931,0 days 00:00:04.911119,5,1,1,40,25.0,,,,,,45.0,25.0,10.0,,,,,,COMPLETE
461,461,0.864367816091954,2025-01-08 09:06:51.787085,2025-01-08 09:06:57.739522,0 days 00:00:05.952437,7,1,1,45,20.0,,,,,,20.0,30.0,15.0,20.0,25.0,,,,COMPLETE
462,462,0.859212684527064,2025-01-08 09:06:57.740729,2025-01-08 09:07:03.570174,0 days 00:00:05.829445,7,1,1,30,30.0,,,,,,15.0,25.0,25.0,15.0,50.0,,,,COMPLETE
463,463,0.8585526315789473,2025-01-08 09:07:03.571151,2025-01-08 09:07:09.171586,0 days 00:00:05.600435,6,1,1,50,40.0,,,,,,20.0,25.0,30.0,15.0,,,,,COMPLETE
464,464,0.850389321468298,2025-01-08 09:07:09.172694,2025-01-08 09:07:14.759528,0 days 00:00:05.586834,6,1,1,30,40.0,,,,,,25.0,40.0,20.0,15.0,,,,,COMPLETE
465,465,0.8512931034482758,2025-01-08 09:07:14.760900,2025-01-08 09:07:19.781350,0 days 00:00:05.020450,6,1,1,15,45.0,,,,,,20.0,25.0,10.0,15.0,,,,,COMPLETE
466,466,0.883300916921367,2025-01-08 09:07:19.782373,2025-01-08 09:07:25.709411,0 days 00:00:05.927038,7,1,1,35,35.0,,,,,,25.0,25.0,25.0,15.0,45.0,,,,COMPLETE
467,467,0.8349567099567099,2025-01-08 09:07:25.710688,2025-01-08 09:07:30.867373,0 days 00:00:05.156685,5,1,1,45,40.0,,,,,,20.0,30.0,20.0,,,,,,COMPLETE
468,468,0.8975694444444444,2025-01-08 09:07:30.868743,2025-01-08 09:07:36.321182,0 days 00:00:05.452439,6,1,1,40,40.0,,,,,,20.0,25.0,25.0,20.0,,,,,COMPLETE
469,469,0.0,2025-01-08 09:07:36.322386,2025-01-08 09:07:42.856594,0 days 00:00:06.534208,11,1,1,40,40.0,30.0,,,,,15.0,25.0,10.0,20.0,40.0,25.0,5.0,20.0,COMPLETE
470,470,0.3510577472841624,2025-01-08 09:07:42.857687,2025-01-08 09:07:49.738001,0 days 00:00:06.880314,8,3,1,40,25.0,,,,,,25.0,25.0,25.0,25.0,30.0,45.0,,,COMPLETE
471,471,0.8032258064516129,2025-01-08 09:07:49.739023,2025-01-08 09:07:55.140616,0 days 00:00:05.401593,6,1,1,40,40.0,,,,,,20.0,30.0,25.0,25.0,,,,,COMPLETE
472,472,0.8046218487394958,2025-01-08 09:07:55.141782,2025-01-08 09:08:02.265649,0 days 00:00:07.123867,7,1,2,40,35.0,,,,,,30.0,25.0,20.0,20.0,35.0,,,,COMPLETE
473,473,0.8471264367816091,2025-01-08 09:08:02.266890,2025-01-08 09:08:08.145775,0 days 00:00:05.878885,7,1,1,40,30.0,,,,,,25.0,20.0,15.0,20.0,50.0,,,,COMPLETE
474,474,0.8428912783751493,2025-01-08 09:08:08.163569,2025-01-08 09:08:12.957771,0 days 00:00:04.794202,5,1,1,40,20.0,,,,,,45.0,25.0,25.0,,,,,,COMPLETE
475,475,0.0,2025-01-08 09:08:12.958631,2025-01-08 09:08:18.167827,0 days 00:00:05.209196,6,5,1,40,40.0,,,,,,20.0,25.0,10.0,10.0,,,,,COMPLETE
476,476,0.8344430992736077,2025-01-08 09:08:18.169034,2025-01-08 09:08:23.604979,0 days 00:00:05.435945,6,1,1,40,25.0,,,,,,20.0,30.0,30.0,30.0,,,,,COMPLETE
477,477,0.8852459016393442,2025-01-08 09:08:23.606143,2025-01-08 09:08:29.826234,0 days 00:00:06.220091,7,1,1,50,40.0,,,,,,25.0,25.0,5.0,20.0,25.0,,,,COMPLETE
478,478,0.8166666666666667,2025-01-08 09:08:29.827602,2025-01-08 09:08:35.420286,0 days 00:00:05.592684,6,1,1,40,40.0,,,,,,20.0,35.0,25.0,15.0,,,,,COMPLETE
479,479,0.8922908693275013,2025-01-08 09:08:35.421538,2025-01-08 09:08:40.942712,0 days 00:00:05.521174,6,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,,,,,COMPLETE
480,480,0.7841634738186463,2025-01-08 09:08:40.943916,2025-01-08 09:08:46.721287,0 days 00:00:05.777371,6,1,1,45,30.0,,,,,,50.0,25.0,10.0,5.0,,,,,COMPLETE
481,481,0.8663517643789942,2025-01-08 09:08:46.722389,2025-01-08 09:08:52.816269,0 days 00:00:06.093880,7,1,1,45,30.0,,,,,,30.0,20.0,10.0,5.0,45.0,,,,COMPLETE
482,482,0.8922908693275013,2025-01-08 09:08:52.817519,2025-01-08 09:08:58.334729,0 days 00:00:05.517210,6,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,,,,,COMPLETE
483,483,0.861904761904762,2025-01-08 09:08:58.335919,2025-01-08 09:09:03.214148,0 days 00:00:04.878229,5,1,1,45,30.0,,,,,,35.0,30.0,10.0,,,,,,COMPLETE
484,484,0.8666666666666667,2025-01-08 09:09:03.215265,2025-01-08 09:09:08.691861,0 days 00:00:05.476596,6,1,1,45,30.0,,,,,,40.0,25.0,10.0,5.0,,,,,COMPLETE
485,485,0.8777777777777778,2025-01-08 09:09:08.693101,2025-01-08 09:09:14.988313,0 days 00:00:06.295212,7,1,1,45,30.0,,,,,,45.0,25.0,10.0,10.0,50.0,,,,COMPLETE
486,486,0.0,2025-01-08 09:09:14.989364,2025-01-08 09:09:25.065769,0 days 00:00:10.076405,13,1,1,45,30.0,5.0,40.0,20.0,,,35.0,30.0,10.0,5.0,35.0,15.0,35.0,10.0,COMPLETE
487,487,0.8681732580037664,2025-01-08 09:09:25.067107,2025-01-08 09:09:31.874978,0 days 00:00:06.807871,8,1,1,45,30.0,,,,,,40.0,25.0,10.0,5.0,30.0,40.0,,,COMPLETE
488,488,0.8922908693275013,2025-01-08 09:09:31.876356,2025-01-08 09:09:37.524146,0 days 00:00:05.647790,6,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,,,,,COMPLETE
489,489,0.8922908693275013,2025-01-08 09:09:37.525305,2025-01-08 09:09:43.042748,0 days 00:00:05.517443,6,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,,,,,COMPLETE
490,490,0.8231638418079097,2025-01-08 09:09:43.043938,2025-01-08 09:09:49.071082,0 days 00:00:06.027144,7,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,45.0,,,,COMPLETE
491,491,0.8147335423197493,2025-01-08 09:09:49.072326,2025-01-08 09:09:54.593405,0 days 00:00:05.521079,6,1,1,45,30.0,,,,,,35.0,20.0,10.0,5.0,,,,,COMPLETE
492,492,0.8771883289124669,2025-01-08 09:09:54.595129,2025-01-08 09:10:00.130726,0 days 00:00:05.535597,6,1,1,45,30.0,,,,,,30.0,25.0,10.0,5.0,,,,,COMPLETE
493,493,0.4527659574468085,2025-01-08 09:10:00.131914,2025-01-08 09:10:05.820505,0 days 00:00:05.688591,7,7,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,50.0,,,,COMPLETE
494,494,0.8922908693275013,2025-01-08 09:10:05.821761,2025-01-08 09:10:11.339118,0 days 00:00:05.517357,6,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,,,,,COMPLETE
495,495,0.8922908693275013,2025-01-08 09:10:11.340331,2025-01-08 09:10:16.967042,0 days 00:00:05.626711,6,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,,,,,COMPLETE
496,496,0.8159065628476085,2025-01-08 09:10:16.968320,2025-01-08 09:10:21.890708,0 days 00:00:04.922388,5,1,1,45,30.0,,,,,,35.0,25.0,10.0,,,,,,COMPLETE
497,497,0.8225344782721832,2025-01-08 09:10:21.891893,2025-01-08 09:10:28.285596,0 days 00:00:06.393703,6,1,2,45,30.0,,,,,,35.0,30.0,10.0,5.0,,,,,COMPLETE
498,498,0.8214285714285714,2025-01-08 09:10:28.287031,2025-01-08 09:10:34.002351,0 days 00:00:05.715320,7,3,1,45,30.0,,,,,,35.0,20.0,10.0,5.0,30.0,,,,COMPLETE
499,499,0.0,2025-01-08 09:10:34.003564,2025-01-08 09:10:40.586844,0 days 00:00:06.583280,5,1,3,45,30.0,,,,,,35.0,25.0,10.0,,,,,,COMPLETE
500,500,0.8160860655737705,2025-01-08 09:10:40.588062,2025-01-08 09:10:44.756818,0 days 00:00:04.168756,4,1,1,45,30.0,,,,,,35.0,25.0,,,,,,,COMPLETE
501,501,0.8666666666666667,2025-01-08 09:10:44.757979,2025-01-08 09:10:50.621630,0 days 00:00:05.863651,6,1,1,45,30.0,,,,,,35.0,45.0,5.0,5.0,,,,,COMPLETE
502,502,0.8852459016393442,2025-01-08 09:10:50.622590,2025-01-08 09:10:56.759302,0 days 00:00:06.136712,7,1,1,45,30.0,,,,,,35.0,25.0,10.0,5.0,40.0,,,,COMPLETE
503,503,0.8923497267759564,2025-01-08 09:10:56.760569,2025-01-08 09:11:02.447225,0 days 00:00:05.686656,6,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,,,,,COMPLETE
504,504,0.8923497267759564,2025-01-08 09:11:02.449282,2025-01-08 09:11:08.033427,0 days 00:00:05.584145,6,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,,,,,COMPLETE
505,505,0.8582375478927202,2025-01-08 09:11:08.034557,2025-01-08 09:11:15.034702,0 days 00:00:07.000145,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,25.0,35.0,,,COMPLETE
506,506,0.8547632963179427,2025-01-08 09:11:15.035881,2025-01-08 09:11:20.549527,0 days 00:00:05.513646,6,1,1,45,30.0,,,,,,35.0,30.0,10.0,5.0,,,,,COMPLETE
507,507,0.8681732580037664,2025-01-08 09:11:20.550779,2025-01-08 09:11:26.721605,0 days 00:00:06.170826,7,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,45.0,,,,COMPLETE
508,508,0.8320512820512821,2025-01-08 09:11:26.723152,2025-01-08 09:11:31.848608,0 days 00:00:05.125456,5,1,1,45,30.0,,,,,,35.0,35.0,10.0,,,,,,COMPLETE
509,509,0.8547632963179427,2025-01-08 09:11:31.849842,2025-01-08 09:11:37.359531,0 days 00:00:05.509689,6,1,1,45,30.0,,,,,,35.0,30.0,10.0,5.0,,,,,COMPLETE
510,510,0.8870673952641166,2025-01-08 09:11:37.360751,2025-01-08 09:11:43.615038,0 days 00:00:06.254287,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
511,511,0.8870673952641166,2025-01-08 09:11:43.615978,2025-01-08 09:11:49.752305,0 days 00:00:06.136327,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
512,512,0.8492769744160178,2025-01-08 09:11:49.753456,2025-01-08 09:11:56.784030,0 days 00:00:07.030574,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,15.0,,,COMPLETE
513,513,0.861228813559322,2025-01-08 09:11:56.785373,2025-01-08 09:12:03.880487,0 days 00:00:07.095114,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,45.0,,,COMPLETE
514,514,0.8870673952641166,2025-01-08 09:12:03.907117,2025-01-08 09:12:10.150599,0 days 00:00:06.243482,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
515,515,0.0,2025-01-08 09:12:10.151862,2025-01-08 09:12:19.973994,0 days 00:00:09.822132,7,3,5,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
516,516,0.8870673952641166,2025-01-08 09:12:19.975312,2025-01-08 09:12:26.206267,0 days 00:00:06.230955,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
517,517,0.5450819672131147,2025-01-08 09:12:26.207523,2025-01-08 09:12:32.079047,0 days 00:00:05.871524,7,5,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
518,518,0.8777777777777778,2025-01-08 09:12:32.080470,2025-01-08 09:12:38.472011,0 days 00:00:06.391541,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
519,519,0.0,2025-01-08 09:12:38.473268,2025-01-08 09:12:45.359244,0 days 00:00:06.885976,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,5.0,,,COMPLETE
520,520,0.9032258064516129,2025-01-08 09:12:45.360463,2025-01-08 09:12:51.632530,0 days 00:00:06.272067,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
521,521,0.9032258064516129,2025-01-08 09:12:51.633530,2025-01-08 09:12:57.804302,0 days 00:00:06.170772,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
522,522,0.8570621468926554,2025-01-08 09:12:57.805555,2025-01-08 09:13:04.649721,0 days 00:00:06.844166,8,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,15.0,10.0,,,COMPLETE
523,523,0.8942358540454786,2025-01-08 09:13:04.650975,2025-01-08 09:13:10.943028,0 days 00:00:06.292053,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
524,524,0.8942358540454786,2025-01-08 09:13:10.944254,2025-01-08 09:13:17.125093,0 days 00:00:06.180839,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
525,525,0.8942358540454786,2025-01-08 09:13:17.126343,2025-01-08 09:13:23.413240,0 days 00:00:06.286897,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
526,526,0.8942358540454786,2025-01-08 09:13:23.414472,2025-01-08 09:13:29.596382,0 days 00:00:06.181910,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
527,527,0.8942358540454786,2025-01-08 09:13:29.597807,2025-01-08 09:13:35.907172,0 days 00:00:06.309365,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
528,528,0.8942358540454786,2025-01-08 09:13:35.908365,2025-01-08 09:13:42.086159,0 days 00:00:06.177794,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
